B_Index,N_Index,Cl_Index,conf_idxs_ts,TS_G,deltaG(kcal/mol),deltaGa(kcal/mol),B_Cl,C_Cl,G_energy_qharm,TS_G_qharm,deltaG_react_qharm,deltaG_qharm(kcal/mol),deltaGa_qharm(kcal/mol)
429,160,482,2,-2500.495643,8.02064225,33.16424095,2.111378308,2.214765743,-2500.727153,-2500.679753,10.64481967,10.64481967,29.74407125
429,160,490,0,-1678.203572,15.70739175,36.8442398,2.003666031,2.31475652,-1678.336279,-1678.283665,18.51936929,18.51936929,33.01615056
430,143,483,0,-2201.429723,3.4526305,28.91511843,2.21153176,1.998334141,-2201.546989,-2201.505516,3.128554981,3.128554981,26.02435249
430,160,474,10,-1611.52737,15.4112745,37.6551455,2.016498966,2.278744096,-1611.666192,-1611.610747,16.91587219,16.91587219,34.79189987
430,160,475,0,-1334.535198,11.2065225,33.66421413,1.976850057,2.474088437,-1334.651429,-1334.607475,13.09247131,13.09247131,27.58198625
430,160,490,0,-1394.48086,13.7536705,37.7134277,2.006723019,2.284683273,-1394.587155,-1394.536841,14.99768819,14.99768819,31.57220616
430,195,490,0,-1625.410022,13.923472,40.87970485,2.030284594,2.273189662,-1625.574069,-1625.520135,12.7757865,12.7757865,33.84387204
430,302,523,11,-1554.649827,-0.89199125,36.31510043,2.18156441,2.131505448,-1554.818632,-1554.777981,-3.507443297,-3.507443297,25.50903844
430,306,523,0,-1554.668386,-1.530598,30.35130278,2.00285647,2.171233342,-1554.828544,-1554.798208,-3.271930304,-3.271930304,19.0361476
430,333,488,0,-2085.164068,5.48435,16.92822437,2.076070692,1.996829895,-2085.317242,-2085.297115,6.786508541,6.786508541,12.6296475
431,141,483,12,-2414.295855,2.38129975,28.34216073,2.12717081,1.944760123,-2414.393056,-2414.357398,0.039244129,0.039244129,22.37543316
431,141,492,0,-2284.872578,25.056075,30.01431645,2.126846535,1.99870946,-2284.968375,-2284.928013,0.887670151,0.887670151,25.32767321
431,143,483,10,-2393.097394,0.54774475,26.950874,2.00347392,1.959881313,-2393.257798,-2393.221474,1.004980154,1.004980154,22.79372132
431,160,484,2,-1757.16915,4.12750675,27.44552597,2.006285885,2.319437405,-1757.372104,-1757.33986,4.744477395,4.744477395,20.23333692
431,306,488,4,-2168.549482,0.55138425,18.2704406,2.099023415,1.994981163,-2168.733621,-2168.708252,2.992213826,2.992213826,15.91919696
431,333,488,11,-2276.832504,5.68169875,14.61281212,2.018248725,1.992762534,-2277.026809,-2277.007483,6.519483887,6.519483887,12.12783505
433,31,492,1,-1544.76175,20.939173,27.05294942,2.646751582,1.857540118,-1544.872471,-1544.833022,-1.716884441,-1.716884441,24.75486234
433,160,526,3,-1383.273409,-3.88566825,15.5333609,2.471185395,2.418818417,-1383.394471,-1383.374502,-3.743816606,-3.743816606,12.53059989
433,184,483,1,-2069.298846,28.05709375,36.70492852,2.183985983,2.123399008,-2069.486046,-2069.433342,26.50986393,26.50986393,33.07253307
433,195,483,10,-2146.669159,35.62524575,48.37635323,2.259830178,2.147920786,-2146.889834,-2146.820233,33.12831056,33.12831056,43.67517794
433,261,490,0,-1525.572279,15.4551995,41.44921757,2.378678599,2.165123165,-1525.739059,-1525.68355,14.04960947,14.04960947,34.83258915
433,302,483,0,-1910.409946,35.95280075,50.12251003,2.066844009,2.217417582,-1910.616277,-1910.541312,35.18687767,35.18687767,47.04143574
433,333,488,0,-1965.233474,20.9608845,26.45805433,2.826007273,2.171370292,-1965.426419,-1965.391482,22.0051007,22.0051007,21.92327977
433,366,483,10,-2292.794181,39.55314475,54.85022052,2.163826188,2.187764533,-2293.011517,-2292.935845,35.95553371,35.95553371,47.48481852
433,367,483,1,-2033.146878,41.5145215,53.23227453,2.17860509,2.198169589,-2033.393446,-2033.321282,35.77602709,35.77602709,45.28361974
433,377,483,10,-1899.453535,40.93703325,53.83544008,2.064498019,2.206008727,-1899.65687,-1899.578454,38.48566395,38.48566395,49.20654647
434,160,483,1,-1984.760154,40.910741,52.46634175,2.162303534,2.436073272,-1984.949889,-1984.866072,43.07690653,43.07690653,52.59574666
434,254,483,0,-1963.406027,38.47045625,56.9775271,2.193558422,2.125354019,-1963.637113,-1963.556002,36.81456457,36.81456457,50.89788358
434,262,483,2,-2062.048383,43.23682075,54.71598573,2.492582665,2.466592593,-2062.260938,-2062.17731,42.76516238,42.76516238,52.47776446
434,302,483,0,-1979.423491,44.28600075,60.30519098,2.147096344,2.325299552,-1979.657949,-1979.568483,42.42043059,42.42043059,56.1407218
434,306,479,2,-2155.037919,42.124828,55.61009793,2.259755796,2.46393265,-2155.325199,-2155.244082,40.3961922,40.3961922,50.90153262
434,306,483,2,-1979.436131,49.0284575,60.03338935,2.306437196,2.353012168,-1979.671107,-1979.58136,47.03464346,47.03464346,56.31681582
434,306,485,1,-2001.435655,42.8907545,57.01188273,2.148726352,2.382491332,-2001.685853,-2001.598914,40.71401643,40.71401643,54.55471874
434,367,483,10,-2102.176193,49.11988425,58.50617985,2.474461135,2.401541419,-2102.446235,-2102.363691,45.72370583,45.72370583,51.79667454
434,377,485,0,-1990.47339,42.90399475,57.30788075,2.108511813,2.420392787,-1990.7161,-1990.631966,42.22919373,42.22919373,52.79462737
435,160,488,0,-1783.671284,1.5693775,32.34168885,2.229967077,2.176282514,-1783.813922,-1783.771001,3.252242029,3.252242029,26.93331417
435,160,490,10,-1195.970134,22.6026755,40.52061797,2.060608369,2.357474329,-1196.094545,-1196.03537,21.81535454,21.81535454,37.13252638
435,160,494,0,-1721.731421,9.58399575,33.4904531,2.179078039,2.26108695,-1721.857014,-1721.814002,8.342932005,8.342932005,26.99035893
435,194,490,11,-1251.340609,12.248549,35.19276648,2.208038136,2.211539553,-1251.455817,-1251.405191,11.60307926,11.60307926,31.76770765
435,261,492,1,-1958.762789,37.30205125,39.32925275,2.229600543,2.055297649,-1958.936386,-1958.883247,15.10777657,15.10777657,33.34530134
435,304,618,0,-2517.981987,10.614539,38.4418046,2.288487644,2.114785591,-2518.138739,-2518.084422,10.43675254,10.43675254,34.08411785
435,306,528,0,-1305.200442,8.523709,37.12466328,2.126403968,2.262719111,-1305.357885,-1305.316289,5.083746641,5.083746641,26.10162183
435,377,483,11,-1820.87178,39.80464675,54.00396148,2.028938211,2.184584981,-1821.065822,-1820.988823,37.10696333,37.10696333,48.31745363
436,122,477,2,-2710.994156,-3.0879275,26.06344468,2.932194184,2.060276313,-2711.320329,-2711.282229,-0.337391987,-0.337391987,23.90797651
436,122,492,2,-2708.793103,23.42332,25.99272542,2.835659587,1.882367061,-2709.099894,-2709.06105,4.226500781,4.226500781,24.37503923
436,137,492,1,-2553.063672,30.3590775,33.34939737,2.990124169,1.982490018,-2553.327044,-2553.283905,8.344815484,8.344815484,27.0700692
436,169,555,11,-2032.033158,26.7690245,35.5562835,2.789572684,2.312873308,-2032.342827,-2032.297512,27.21762542,27.21762542,28.4353763
436,171,488,2,-2059.354126,13.147631,47.7896219,2.728775011,2.209421016,-2059.572741,-2059.505014,14.2842288,14.2842288,42.49937112
436,254,485,0,-2025.906643,43.1846755,57.7542717,2.010328235,2.323448741,-2026.159592,-2026.078742,39.78350932,39.78350932,50.73405396
436,258,483,10,-1971.710739,46.06421025,52.06711998,2.188015518,2.463715256,-1971.932619,-1971.858174,42.49485482,42.49485482,46.71453368
436,296,453,0,-2338.485288,50.0402385,66.55705505,2.641986477,2.496508006,-2338.694154,-2338.598712,46.95886111,46.95886111,59.89082878
436,302,479,0,-2195.515539,57.874074,65.29123067,2.16362387,2.436001312,-2195.818697,-2195.721102,56.32963534,56.32963534,61.24192203
436,302,486,1,-1473.517879,64.31818525,70.5194791,2.025013095,2.489722085,-1473.789091,-1473.684598,62.64377376,62.64377376,65.57028354
436,366,485,10,-2424.319861,52.32201675,64.03904815,2.177567629,2.410037093,-2424.586054,-2424.498999,47.39317314,47.39317314,54.62765009
437,141,481,0,-1634.43915,-3.75100675,29.91602485,2.176370793,2.085726606,-1634.484401,-1634.44143,-2.299109102,-2.299109102,26.96463698
437,141,483,10,-2137.080834,1.221115,31.86135642,2.173096699,2.032016887,-2137.154778,-2137.108821,1.759840339,1.759840339,28.83905198
437,141,492,10,-2007.659804,23.89589025,32.12341297,2.144589569,2.04652428,-2007.730098,-2007.683509,2.60826636,2.60826636,29.23544638
437,163,481,10,-1894.925597,14.4677655,41.4348792,2.138443266,2.196885249,-1894.999989,-1894.93978,14.9719566,14.9719566,37.78164286
437,163,490,10,-1756.382262,14.13613175,38.74678842,2.159102287,2.198200115,-1756.455342,-1756.401028,13.45266444,13.45266444,34.08234885
437,193,490,0,-1426.812174,14.46556925,39.70991307,2.154664763,2.241254952,-1426.953784,-1426.896402,15.34404291,15.34404291,36.00770724
437,193,529,11,-1584.004535,5.155289,33.40411538,2.157785335,2.366508895,-1584.156226,-1584.117107,6.302044218,6.302044218,24.54708836
437,291,492,10,-2027.925978,43.04399,47.07367577,2.03757309,2.136265974,-2028.048491,-2027.981813,21.17220245,21.17220245,41.8411147
437,292,483,10,-1944.820099,25.25392575,48.54553978,2.01313129,2.142246805,-1945.01543,-1944.944642,25.95552567,25.95552567,44.42018686
437,306,488,3,-1891.356532,3.88253075,19.21945277,2.215236877,2.046452639,-1891.512627,-1891.485452,7.62983959,7.62983959,17.05261493
437,333,488,10,-1999.635657,9.332933,13.925229,2.25972658,1.973899202,-1999.801308,-1999.782805,12.33040834,12.33040834,11.61110783
437,333,616,0,-1736.556599,2.98984925,8.4140973,2.34458999,2.087493602,-1736.782606,-1736.775297,-0.043139928,-0.043139928,4.586598139
437,333,619,0,-2955.293605,2.98169175,30.36511405,2.056181874,2.330667553,-2955.44728,-2955.40678,3.427620024,3.427620024,25.41424246
437,366,483,10,-2327.196711,25.93074725,48.80088835,2.017457628,2.063836892,-2327.397043,-2327.329591,24.56116408,24.56116408,42.32656913
437,377,488,10,-1880.39262,7.265195,23.6560974,2.210315221,2.133246495,-1880.547936,-1880.516209,9.799398294,9.799398294,19.90899052
438,152,486,12,-1760.538657,21.9176965,44.69172343,2.374042695,2.201684194,-1760.830512,-1760.765103,21.52407419,21.52407419,41.0450742
438,152,490,12,-1665.749978,17.07345925,38.9604961,2.474472753,2.219037472,-1665.991002,-1665.937605,16.27014542,16.27014542,33.50705866
438,189,478,10,-1964.964083,16.9293225,35.50076857,2.370154535,2.205012088,-1965.280968,-1965.225752,18.43516253,18.43516253,34.64875182
438,195,483,10,-2451.439198,37.20064725,48.29863735,2.103196518,2.041710944,-2451.74047,-2451.66971,36.28595091,36.28595091,44.40296103
438,306,483,10,-2215.187582,39.4392535,52.62951685,2.11751985,2.182155568,-2215.478291,-2215.400902,40.8749561,40.8749561,48.56223471
438,366,483,10,-2597.570228,38.51714225,52.37429378,2.246371372,2.075447969,-2597.865568,-2597.792184,36.11935539,36.11935539,46.04934693
438,377,483,12,-2204.222655,40.191124,55.3637979,2.067855224,2.133731385,-2204.509348,-2204.427212,40.57018119,40.57018119,51.54068836
439,141,486,11,-1736.199895,3.766004,31.999739,2.088891674,2.077978107,-1736.264367,-1736.221013,1.513979368,1.513979368,27.20493613
439,141,492,12,-2153.174611,26.9002975,31.53620475,2.128899835,2.027562301,-2153.2152,-2153.169925,2.68671822,2.68671822,28.41063379
439,143,483,11,-2261.393213,0.85998875,30.61543008,2.185687496,1.999345597,-2261.500081,-2261.457184,1.234459036,1.234459036,26.9177218
439,160,476,0,-1432.57803,1.010777,32.07399735,2.023585567,2.275598259,-1432.689275,-1432.649299,2.826613905,2.826613905,25.08492356
439,160,494,1,-1980.211489,1.00971025,31.13641195,2.234697953,2.149161682,-1980.307102,-1980.267341,1.824491867,1.824491867,24.95035166
439,160,496,0,-1654.200547,0.91671475,31.92821655,2.048483271,2.216255006,-1654.268604,-1654.229634,3.245012349,3.245012349,24.45400457
439,160,497,10,-1474.302468,5.601567,30.32226835,2.009197742,2.422165581,-1474.409981,-1474.375523,7.259446198,7.259446198,21.62278723
439,160,505,2,-1963.384232,0.1196015,29.79545072,2.063855736,2.201410449,-1963.484639,-1963.45018,1.335311549,1.335311549,21.62322843
439,195,490,0,-1685.383899,12.96145175,37.60408582,2.030609081,2.260247696,-1685.531356,-1685.479635,12.14491834,12.14491834,32.45575677
439,306,488,0,-2036.856848,-0.5779275,14.90668293,2.040062017,2.031672046,-2036.978139,-2036.954844,1.955092852,1.955092852,14.61774764
440,152,490,11,-1320.479473,12.047498,34.04879005,2.516995846,2.160376327,-1320.630173,-1320.585783,9.79442237,9.79442237,27.8548031
440,195,483,0,-2106.170966,36.19438825,49.1798356,2.167319139,2.121058136,-2106.392478,-2106.325539,35.06313184,35.06313184,42.00447103
440,302,483,1,-1869.907235,37.72448425,53.0869769,2.056584357,2.202994473,-1870.116435,-1870.039752,36.79432984,36.79432984,48.1193555
440,306,479,13,-2045.519568,35.0638215,51.08648808,2.017960065,2.308862331,-2045.785101,-2045.707212,35.04113942,35.04113942,48.87662976
440,306,483,10,-1869.920912,41.967451,53.54406673,2.063242927,2.181709649,-1870.131009,-1870.051056,41.67959068,41.67959068,50.1711797
440,306,532,1,-1802.897462,9.50116575,39.63944483,2.410016142,2.313261706,-1803.059837,-1803.015823,8.250008273,8.250008273,27.61880627
440,333,483,11,-1978.184543,46.81683375,60.66065718,2.01850871,2.353442524,-1978.42285,-1978.329577,46.98515769,46.98515769,58.52959007
440,333,485,1,-2000.184802,40.67913075,57.17735447,2.002397106,2.409893809,-2000.437596,-2000.353867,40.66453066,40.66453066,52.54072249
440,377,483,11,-1858.954852,41.92170625,54.4588927,2.064730264,2.202225142,-1859.158325,-1859.07826,40.67872203,40.67872203,50.24122885
440,377,485,12,-1880.955646,35.78400325,50.6398022,2.01379917,2.459026233,-1881.17307,-1881.100687,34.35809499,34.35809499,45.42102156
441,74,479,12,-3342.605938,-2.10017975,22.02250155,2.08467095,2.101849559,-3342.766366,-3342.734494,0.570943083,0.570943083,20.00043436
441,74,480,0,-3222.376133,22.29036875,24.84204102,2.404765184,1.9974235,-3222.482428,-3222.444695,-0.188019114,-0.188019114,23.67791976
441,74,483,11,-3167.001665,4.80344975,28.00548815,2.321828316,2.010981406,-3167.112274,-3167.071436,7.209394342,7.209394342,25.62650786
441,74,492,11,-3037.577725,27.478225,30.09370148,2.276412849,2.076295117,-3037.687594,-3037.640857,8.057820363,8.057820363,29.32764713
441,160,483,10,-1965.370468,31.87028575,46.8049238,2.182785628,2.250116622,-1965.543142,-1965.472554,34.19029061,34.19029061,44.29450494
441,302,483,10,-1960.035296,36.6822695,53.27156858,2.12364384,2.19114974,-1960.250205,-1960.171118,37.43766836,37.43766836,49.62774969
441,302,485,0,-1982.007017,30.5445665,67.69619973,2.055161557,2.327804412,-1982.26495,-1982.188259,31.11704133,31.11704133,48.12481014
441,306,483,1,-1960.046093,38.274739,54.18636945,2.031527999,2.242129393,-1960.262701,-1960.179976,39.88494968,39.88494968,51.91068324
441,333,488,0,-2014.86868,18.32230975,20.9242636,2.468878527,2.101651897,-2015.058343,-2015.032494,21.31190618,21.31190618,16.22065327
441,367,483,10,-2082.782925,35.42105725,50.69059205,2.187655503,2.239473633,-2083.0328,-2082.962193,32.7783933,32.7783933,44.30627707
441,377,479,10,-2124.683061,37.345537,54.20114707,2.067035127,2.267465719,-2124.950175,-2124.872302,36.96014258,36.96014258,48.86642
441,377,483,0,-1949.082315,44.2491665,57.97049565,2.0881883,2.223601411,-1949.296083,-1949.212138,43.59859384,43.59859384,52.67652192
441,377,485,0,-1971.086864,38.1114635,51.79548778,2.027712505,2.385033165,-1971.310829,-1971.234504,37.27796681,37.27796681,47.89457506
441,377,488,10,-1895.617612,17.912113,33.13246435,2.552163239,2.245318196,-1895.800436,-1895.755719,19.45723973,19.45723973,28.06033156
442,27,483,12,-1770.202244,20.59185175,36.42227743,2.121435357,1.974994421,-1770.318123,-1770.258746,22.88811114,22.88811114,37.25991262
442,27,517,10,-1183.549745,4.90246925,54.72055393,3.149689059,1.95494008,-1183.694125,-1183.601737,7.828604908,7.828604908,57.97388791
442,46,492,0,-1563.112142,28.53449575,40.1965205,2.635485328,1.841275983,-1563.231455,-1563.172155,6.117669562,6.117669562,37.21092476
442,195,483,10,-2128.1288,34.29770675,45.93209013,2.351064816,2.269480155,-2128.325333,-2128.260428,33.2066424,33.2066424,40.72883548
442,292,483,1,-1891.879818,35.59889075,53.7857107,2.050414553,2.179784862,-1892.067408,-1891.993215,33.20505648,33.20505648,46.55681635
442,302,483,0,-1891.860916,36.93383425,53.27272318,2.039458288,2.207080196,-1892.050029,-1891.971183,37.37546458,37.37546458,49.47615228
442,306,483,0,-1891.870377,38.661279,53.83308068,2.051294179,2.199842699,-1892.059994,-1891.981025,38.37582045,38.37582045,49.55372286
442,366,483,0,-2274.255987,35.692953,51.0385408,2.095531726,2.074113302,-2274.446279,-2274.37677,32.25048801,32.25048801,43.61792813
442,367,483,11,-2014.605769,37.82061725,51.0889667,2.159855856,2.121023506,-2014.830186,-2014.75971,34.49233804,34.49233804,44.22431415
442,377,479,0,-2056.506749,36.36130325,54.17382573,2.015812013,2.258815791,-2056.748746,-2056.669316,35.7691694,35.7691694,49.84315894
442,377,483,1,-1880.906239,43.26493275,57.7952098,2.042753409,2.214631277,-1881.094654,-1881.01011,42.40762066,42.40762066,53.05185673
