B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,component_id,identifier,missing_identifiers_for_component,n_hit_files,n_ts_candidate_hit_files,n_hit_full_conf_files,n_hit_component_only_files,n_hit_component_only_ts_fallback_files,n_hit_component_only_non_ts_artifact_files,n_hit_folders,has_ambiguous_component_hit,hit_match_scopes,hit_search_spaces,hit_folders,hit_suffixes,hit_paths,has_file_hit,has_ts_candidate_file_hit,has_full_conf_file_hit,has_component_only_file_hit,has_component_only_ts_fallback_hit,has_component_only_non_ts_artifact_hit
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,COC(C(Cl)(Cl)Cl)P(=O)(OC)OC,450,4,0,0,-23.869598,B_00423_Nu_00143_Cl_00450,B_00423_Nu_00143_Cl_00450_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00450.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00450_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00450_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00450_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00450_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,COC(C)(C)C(Cl)(Cl)Cl,452,6,0,0,-22.704456,B_00423_Nu_00143_Cl_00452,B_00423_Nu_00143_Cl_00452_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00452.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00452_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00452_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00452_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00452_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(=O)CC(Cl)(Cl)Cl,458,5,0,0,-22.70891125,B_00423_Nu_00143_Cl_00458,B_00423_Nu_00143_Cl_00458_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00458.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00458_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00458_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00458_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00458_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C=CC(=O)C(Cl)Cl,461,5,0,0,-21.56121375,B_00423_Nu_00143_Cl_00461,B_00423_Nu_00143_Cl_00461_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00461.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00461_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00461_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00461_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00461_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,N#CC(Cl)Cl,471,3,0,0,-25.85469425,B_00423_Nu_00143_Cl_00471,B_00423_Nu_00143_Cl_00471_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00471.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00471_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00471_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00471_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00471_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,O=C(C(Cl)Cl)C(F)(F)F,472,3,0,1,-26.2065335,B_00423_Nu_00143_Cl_00472,B_00423_Nu_00143_Cl_00472_0001,1,1,0,0,1,0,1,1,False,component_only,Data/first_10000/*,Mols,.mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00472.mol,True,False,False,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C=CC(=C)Cl,476,4,0,0,-8.156245,B_00423_Nu_00143_Cl_00476,B_00423_Nu_00143_Cl_00476_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00476.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00476_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00476_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00476_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00476_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C/C=C(\Cl)c1ccccc1,484,3,0,0,-4.90673625,B_00423_Nu_00143_Cl_00484,B_00423_Nu_00143_Cl_00484_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00484.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00484_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00484_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00484_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00484_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC1C=CC2(C=C1)OCCO2,491,0,0,0,-30.56433275,B_00423_Nu_00143_Cl_00491,B_00423_Nu_00143_Cl_00491_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00491.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00491_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00491_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00491_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00491_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CCCCl,493,3,0,0,-4.19966925,B_00423_Nu_00143_Cl_00493,B_00423_Nu_00143_Cl_00493_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00493.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00493_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00493_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00493_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00493_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,FC(F)(F)CCl,496,5,0,0,-8.2502445,B_00423_Nu_00143_Cl_00496,B_00423_Nu_00143_Cl_00496_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00496.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00496_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00496_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00496_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00496_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CN(CCCl)CCCl,498,4,0,0,-4.666843,B_00423_Nu_00143_Cl_00498,B_00423_Nu_00143_Cl_00498_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00498.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00498_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00498_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00498_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00498_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,C=CCCl,499,3,0,0,-19.504206,B_00423_Nu_00143_Cl_00499,B_00423_Nu_00143_Cl_00499_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00499.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00499_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00499_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00499_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00499_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC1(CCl)COC1,501,3,0,0,-4.9252475,B_00423_Nu_00143_Cl_00501,B_00423_Nu_00143_Cl_00501_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00501.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00501_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00501_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00501_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00501_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClCc1ncccn1,502,0,0,0,-15.85046175,B_00423_Nu_00143_Cl_00502,B_00423_Nu_00143_Cl_00502_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00502.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00502_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00502_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00502_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00502_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CNC(=O)CCl,503,5,0,0,-10.141153,B_00423_Nu_00143_Cl_00503,B_00423_Nu_00143_Cl_00503_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00503.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00503_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00503_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00503_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00503_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,COP(=O)(CCl)OC,505,5,0,0,-9.04760875,B_00423_Nu_00143_Cl_00505,B_00423_Nu_00143_Cl_00505_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00505.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00505_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00505_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00505_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00505_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(C)(C)Cl,506,4,0,0,-7.613834,B_00423_Nu_00143_Cl_00506,B_00423_Nu_00143_Cl_00506_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00506.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00506_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00506_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00506_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00506_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-31.0054025,B_00423_Nu_00143_Cl_00510,B_00423_Nu_00143_Cl_00510_0000,1,21,20,20,1,0,1,11,False,component_only | full_conf,Data/first_10000/* | Sum/* | Y backup Data/*/*,IRC | Mols | OM | OtherIRCs | TS | TS_ENG | first_10000/IRC | first_10000/TS | first_10000/TS_ENG | first_10000/ts_irc_fail_new | ts_irc_fail_new,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000forward.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000forward.log | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000reverse.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000reverse.log | E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00510.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00510_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00423_Nu_00143_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00423_Nu_00143_Cl_00510_0000.log | E:\work\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00423_Nu_00143_Cl_00510_0000.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00423_Nu_00143_Cl_00510_0000forward.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00423_Nu_00143_Cl_00510_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00423_Nu_00143_Cl_00510_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00510_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00423_Nu_00143_Cl_00510_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00423_Nu_00143_Cl_00510_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00423_Nu_00143_Cl_00510_0000.log,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(C)(F)Cl,515,4,0,0,-7.146723,B_00423_Nu_00143_Cl_00515,B_00423_Nu_00143_Cl_00515_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00515.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00515_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00515_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00515_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00515_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(N)Cl,525,3,0,0,-6.781016,B_00423_Nu_00143_Cl_00525,B_00423_Nu_00143_Cl_00525_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00525.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00525_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00525_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00525_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00525_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CN1CC(=O)C1Cl,526,6,0,0,-25.1824535,B_00423_Nu_00143_Cl_00526,B_00423_Nu_00143_Cl_00526_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00526_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(=O)C(F)Cl,528,5,0,0,-18.0455195,B_00423_Nu_00143_Cl_00528,B_00423_Nu_00143_Cl_00528_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00528.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00528_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00528_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00528_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00528_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,FC(Cl)C1CCCC1,529,2,0,0,-4.44891225,B_00423_Nu_00143_Cl_00529,B_00423_Nu_00143_Cl_00529_0000,1,9,8,8,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/yqc | yqc,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00529.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00529_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00529_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00529_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00529_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00529_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00529_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00529_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00529_0000.log,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC(Cl)N1CCCC1,539,0,0,0,-13.61769125,B_00423_Nu_00143_Cl_00539,B_00423_Nu_00143_Cl_00539_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00539.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00539_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00539_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00539_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00539_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC(Cl)c1ccco1,541,0,0,0,-25.7138205,B_00423_Nu_00143_Cl_00541,B_00423_Nu_00143_Cl_00541_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00541.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00541_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00541_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00541_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00541_0000.gjf,True,True,True,True,False,True
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CNC(=O)C(Cl)(Cl)Cl,542,5,0,0,-27.42294225,B_00423_Nu_00143_Cl_00542,B_00423_Nu_00143_Cl_00542_0000,1,9,8,8,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/yqc | yqc,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00423_Nu_00143_Cl_00542.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00542_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00423_Nu_00143_Cl_00542_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00542_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00542_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00542_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00423_Nu_00143_Cl_00542_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00542_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00423_Nu_00143_Cl_00542_0000.log,True,True,True,True,False,True
