key,B_id,LB_id,Cl_id,barrier_kcal,delta_g_rxn_kcal,B_map,Cl_map,C_map,map_order_ok,center_candidate_count,endpoint_status,selected_endpoint,reactant_B_Cl_A,reactant_C_Cl_A,forward_B_Cl_A,forward_C_Cl_A,reverse_B_Cl_A,reverse_C_Cl_A,min_interfragment_distance_all_A,min_pair_all,min_interfragment_distance_heavy_A,min_pair_heavy,min_vdw_ratio,min_vdw_pair,precomplex_by_heavy_distance,precomplex_by_vdw_ratio
B_00388_LB_00002_Cl_00497,388,2,497,13.769053481564557,-34.593692657393156,1,2,30,True,1,threshold,reverse,3.4426801044410156,1.8242949856637767,1.8734615354100548,3.4398391809471267,3.4426801044410156,1.8242949856637767,2.437072194944171,H16--H34,3.4426801044410156,B1--Cl2,0.9285467613180022,H16--Cl2,True,True
B_00388_LB_00002_Cl_00498,388,2,498,13.12077393361056,-35.694970952537616,1,2,29,True,1,threshold,reverse,3.5039848796286206,1.8265401905476923,1.8983430462750932,3.429849666985712,3.5039848796286206,1.8265401905476923,2.492820252885474,H22--N27,3.4603639340999957,C11--N27,0.9064800919583541,H22--N27,True,True
B_00388_LB_00002_Cl_00501,388,2,501,12.123160125460945,-35.9535046604556,1,2,28,True,1,threshold,reverse,3.2168766141233958,1.8540304683305504,1.8887769287708382,3.5728675126707397,3.2168766141233958,1.8540304683305504,2.364543475567535,H18--O30,3.2168766141233958,B1--Cl2,0.8693174542527703,H18--O30,True,True
B_00388_LB_00002_Cl_00506,388,2,506,11.904724242634467,-38.642129721787654,1,2,27,True,1,threshold,reverse,3.553832327165844,1.8877502677576286,1.8922544322204666,3.239765503250197,3.553832327165844,1.8877502677576286,2.7027519483683666,H16--Cl2,3.553832327165844,B1--Cl2,0.9161871011418191,H16--Cl2,False,True
B_00388_LB_00002_Cl_00507,388,2,507,11.99006546663302,-37.50577367375303,1,2,27,True,1,threshold,reverse,3.4560849191470977,1.8795500586571245,1.8921267444468406,3.3022490052063005,3.4560849191470977,1.8795500586571245,2.705870442919616,H16--Cl2,3.4560849191470977,B1--Cl2,0.9172442179388529,H16--Cl2,True,True
B_00388_LB_00002_Cl_00553,388,2,553,13.336072271587637,-37.332430587554136,1,2,27,True,1,threshold,reverse,3.61106292427659,1.9279229921005663,1.889281975559498,3.5614583068465087,3.61106292427659,1.9279229921005663,2.8126951694481575,H16--Cl2,3.61106292427659,B1--Cl2,0.9534559896434431,H16--Cl2,False,True
B_00388_LB_00002_Cl_00554,388,2,554,12.01497757393433,-35.44584987938185,1,2,26,True,1,threshold,reverse,3.38308791665632,1.822688893032489,1.8940901545895326,3.2524925370274103,3.38308791665632,1.822688893032489,2.559869996161133,H17--O31,3.38308791665632,B1--Cl2,0.9046467850674291,H16--Cl2,True,True
B_00388_LB_00002_Cl_00555,388,2,555,13.39951343144874,-37.18072401171763,1,2,27,True,1,threshold,reverse,3.530502564472372,1.8636035396897057,1.9006585462870493,3.287775511310345,3.530502564472372,1.8636035396897057,2.744726083423444,H16--Cl2,3.530502564472372,B1--Cl2,0.9304156214994725,H16--Cl2,False,True
B_00388_LB_00002_Cl_00573,388,2,573,11.931016869689488,-37.90932471161152,1,2,27,True,1,threshold,reverse,3.6964797044290667,1.9359561324340486,1.8877360703323967,3.295008850566869,3.6964797044290667,1.9359561324340486,2.6030554923752587,H16--Cl2,3.640172118636425,C7--Cl2,0.8823916923305961,H16--Cl2,False,True
B_00388_LB_00002_Cl_00606,388,2,606,11.526148062884394,-34.71831594484948,1,2,28,True,1,threshold,reverse,3.3447206978795703,1.8452738743622854,1.9170756994041733,3.3716318235284826,3.3447206978795703,1.8452738743622854,2.8642047556656975,H16--Cl2,3.3447206978795703,B1--Cl2,0.9113680375693652,B1--Cl2,True,True
B_00388_LB_00002_Cl_00609,388,2,609,8.782992469354593,-44.16690721052861,1,2,30,True,1,threshold,reverse,3.1536804979009845,1.8267723131438685,1.9108570733628927,3.232744050483583,3.1536804979009845,1.8267723131438685,2.593581508473755,H17--O29,3.1536804979009845,B1--Cl2,0.8593134871664808,B1--Cl2,True,True
B_00388_LB_00003_Cl_00500,388,3,500,6.63446440430724,-39.52798417712682,1,2,33,True,1,threshold,reverse,3.8858611166393997,1.9945614137423793,1.897811978345853,3.594709629802385,3.8858611166393997,1.9945614137423793,2.670584290987461,H15--H42,3.764171702348739,C6--Cl2,0.9685206372754185,H18--Cl2,False,True
B_00388_LB_00006_Cl_00500,388,6,500,13.248095509838542,-38.197727848011034,1,2,24,True,1,threshold,reverse,3.9023498863906347,2.0522876164499944,1.8818321772424342,3.765040976382063,3.9023498863906347,2.0522876164499944,2.8442134137038666,H21--Cl2,3.8544915151471013,C12--Cl2,0.9641401402385988,H21--Cl2,False,True
B_00388_LB_00013_Cl_00488,388,13,488,12.949401225879278,-46.07829962455389,1,2,26,True,1,threshold,reverse,3.2452690193530955,1.7464055249391532,1.8733931258123588,3.292381089328664,3.2452690193530955,1.7464055249391532,2.7781116306905305,H17--Cl2,3.2452690193530955,B1--Cl2,0.8842694875621514,B1--Cl2,True,True
B_00388_LB_00013_Cl_00500,388,13,500,13.797542390221041,-36.664535108251165,1,2,21,True,1,threshold,reverse,3.9753321475139662,2.0380951222617165,1.8928187578481992,3.580179430875637,3.9753321475139662,2.0380951222617165,2.8080685263741336,H14--Cl2,3.8221453955257902,C7--Cl2,0.9518876360590283,H14--Cl2,False,True
B_00388_LB_00014_Cl_00474,388,14,474,13.880310827276151,-21.91725784668078,1,2,33,True,1,threshold,reverse,3.1205976960878825,1.760900082031062,1.9159754617982456,3.1189655308425577,3.1205976960878825,1.760900082031062,2.561203269456175,H27--O32,3.1205976960878825,B1--Cl2,0.8502990997514667,B1--Cl2,True,True
B_00388_LB_00015_Cl_00475,388,15,475,14.1258550990054,-27.260559732480665,1,2,25,True,1,threshold,reverse,3.414366452946872,1.787345668679117,1.8945702110771718,3.310098411251545,3.414366452946872,1.787345668679117,2.9805305769318995,H15--Cl2,3.414366452946872,B1--Cl2,0.9303450825468316,B1--Cl2,True,True
B_00388_LB_00015_Cl_00488,388,15,488,13.11763638868982,-45.74697487253434,1,2,29,True,1,threshold,reverse,3.224198842522899,1.7446237303481804,1.8693773731349699,3.2768384995638704,3.224198842522899,1.7446237303481804,2.8995087385757268,H13--Cl2,3.224198842522899,B1--Cl2,0.8785282949653676,B1--Cl2,True,True
B_00388_LB_00016_Cl_00476,388,16,476,13.43860724219985,-38.74604521222492,1,2,32,True,1,threshold,reverse,3.3742512715461785,1.79064412912058,1.9020372673846326,3.300341309547847,3.3742512715461785,1.79064412912058,2.457508776034177,H18--H34,3.3742512715461785,B1--Cl2,0.919414515407678,B1--Cl2,True,True
B_00388_LB_00017_Cl_00477,388,17,477,14.290952716823865,-22.37753569812445,1,2,25,True,1,threshold,reverse,3.22312297070481,1.7772958934510596,1.8994788020912476,3.3637278812745834,3.22312297070481,1.7772958934510596,2.929400602571113,H17--Cl2,3.22312297070481,B1--Cl2,0.8782351418814196,B1--Cl2,True,True
B_00388_LB_00018_Cl_00478,388,18,478,11.255879936560493,-23.30047593539126,1,2,34,True,1,threshold,reverse,3.0199508308901324,1.7899880390072442,1.8980580494202488,3.144836442809864,3.0199508308901324,1.7899880390072442,2.9164934064129135,H28--Cl2,3.0199508308901324,B1--Cl2,0.822874885801126,B1--Cl2,True,True
B_00388_LB_00018_Cl_00552,388,18,552,8.352960551591753,-46.46346464875167,1,2,30,True,1,threshold,reverse,3.815787728865037,1.8498710331128498,1.8816869699976668,3.3991498685562545,3.815787728865037,1.8498710331128498,2.815003574797908,H24--Cl2,3.7406469087827574,C13--C32,0.9542384999314941,H24--Cl2,False,True
B_00388_LB_00019_Cl_00488,388,19,488,9.436354840245697,-48.95906794172875,1,2,35,True,1,threshold,reverse,3.190829842808607,1.7423391262437977,1.8889212566086495,3.2945301978165267,3.190829842808607,1.7423391262437977,2.799568047242467,H24--Cl2,3.190829842808607,B1--Cl2,0.86943592447101,B1--Cl2,True,True
B_00388_LB_00021_Cl_00481,388,21,481,10.233856028351108,-27.43739176863371,1,2,24,True,1,threshold,reverse,3.2926176245239898,1.7628204779446488,1.8969857899473048,3.201399825994248,3.2926176245239898,1.7628204779446488,2.927284283310727,H13--Cl2,3.2926176245239898,B1--Cl2,0.8971710148566729,B1--Cl2,True,True
B_00388_LB_00021_Cl_00488,388,21,488,11.09781041962416,-48.802629947917204,1,2,25,True,1,threshold,reverse,3.2259717009450037,1.7419584464530145,1.8709810399811644,3.2151617013798854,3.2259717009450037,1.7419584464530145,2.82756589237068,H12--Cl2,3.2259717009450037,B1--Cl2,0.8790113626553144,B1--Cl2,True,True
B_00388_LB_00022_Cl_00525,388,22,525,14.269554659927953,-36.12920718044003,1,2,25,True,1,threshold,reverse,3.687143785396767,1.9655942043651837,1.8984252902184484,3.4021115379418414,3.687143785396767,1.9655942043651837,2.8525198048928604,H22--Cl2,3.687143785396767,B1--Cl2,0.9669558660653763,H22--Cl2,False,True
B_00388_LB_00024_Cl_00488,388,24,488,13.058650542696066,-46.340912141068586,1,2,31,True,1,threshold,reverse,3.251007328528498,1.738926646124557,1.8778175533033024,3.256742350714284,3.251007328528498,1.738926646124557,2.829265552119136,H18--Cl2,3.251007328528498,B1--Cl2,0.8858330595445499,B1--Cl2,True,True
B_00388_LB_00024_Cl_00517,388,24,517,14.04616145592125,-35.69308842547103,1,2,26,True,1,threshold,reverse,3.883690733120366,1.9117468352974982,1.890062714415847,3.3946875032917245,3.883690733120366,1.9117468352974982,2.248141031009843,H23--H36,3.7548102613587546,C11--O30,0.9366224796034299,H12--Cl2,False,True
B_00388_LB_00025_Cl_00484,388,25,484,11.854523522547193,-34.136050343842705,1,2,32,True,1,threshold,reverse,3.428231343612767,1.7906237001519891,1.8922430915823156,3.3860029467484223,3.428231343612767,1.7906237001519891,2.4457597870520726,H20--H47,3.428231343612767,B1--Cl2,0.9341229819108356,B1--Cl2,True,True
B_00388_LB_00025_Cl_00520,388,25,520,10.556395654250169,-34.04914034724111,1,2,30,True,1,threshold,reverse,3.1453077202049724,1.8446637228467957,1.8984937270928761,3.26991165377675,3.1453077202049724,1.8446637228467957,2.7305626979272972,H16--Cl2,3.1453077202049724,B1--Cl2,0.8570320763501288,B1--Cl2,True,True
B_00388_LB_00027_Cl_00486,388,27,486,25.002531346888745,-12.839461649042955,1,2,23,True,1,threshold,reverse,3.4031232828372526,1.7500660616448167,1.8838076190856112,3.359929388854623,3.4031232828372526,1.7500660616448167,2.967646340219973,H17--Cl2,3.4031232828372526,B1--Cl2,0.927281548457017,B1--Cl2,True,True
B_00388_LB_00027_Cl_00488,388,27,488,23.946433700058254,-38.71736805093312,1,2,28,True,1,threshold,reverse,3.968615652399839,1.7249453308766052,1.868837801528533,3.2570057683247966,3.968615652399839,1.7249453308766052,2.38908647448643,H13--N24,3.436027941403271,C5--N24,0.8687587179950654,H13--N24,True,True
B_00388_LB_00027_Cl_00500,388,27,500,21.525252974307538,-29.303603534701725,1,2,23,True,1,threshold,reverse,3.9512359548137588,2.021398615284724,1.8855302994701517,3.8016587380314664,3.9512359548137588,2.021398615284724,2.851490924861238,H22--Cl2,3.8705164358233906,C11--Cl2,0.966607093173301,H22--Cl2,False,True
B_00388_LB_00027_Cl_00517,388,27,517,20.675668539262283,-28.06954433526422,1,2,23,True,1,threshold,reverse,3.434445780270523,1.909144087021459,1.9007394541443603,3.408637620095307,3.434445780270523,1.909144087021459,2.7428227057199672,H16--Cl2,3.434445780270523,B1--Cl2,0.9297704087186329,H16--Cl2,True,True
B_00388_LB_00027_Cl_00525,388,27,525,21.377474604788272,-29.326319360544247,1,2,24,True,1,threshold,reverse,3.6629626281891,1.9561828189640151,1.8838134668180393,3.397662348445031,3.6629626281891,1.9561828189640151,2.8420035377720763,H22--Cl2,3.6629626281891,B1--Cl2,0.9633910297532461,H22--Cl2,False,True
B_00388_LB_00028_Cl_00487,388,28,487,14.624662003151549,-27.243365985867005,1,2,25,True,1,threshold,reverse,3.420466156361879,1.7697265530479562,1.8970362193985646,3.4814659646927466,3.420466156361879,1.7697265530479562,2.920410631566732,H16--Cl2,3.420466156361879,B1--Cl2,0.9320071270740814,B1--Cl2,True,True
B_00388_LB_00029_Cl_00488,388,29,488,12.672042247866147,-46.50770403317564,1,2,26,True,1,threshold,reverse,3.207347934035377,1.751688794506033,1.8681214694451753,3.270124156006772,3.207347934035377,1.751688794506033,2.8501589614870606,H13--Cl2,3.207347934035377,B1--Cl2,0.8739367667671327,B1--Cl2,True,True
B_00388_LB_00030_Cl_00488,388,30,488,13.650768035113511,-43.97495220724979,1,2,53,True,1,threshold,reverse,3.1162415146835136,1.7511963434092706,1.8862201100367368,3.378464937183454,3.1162415146835136,1.7511963434092706,2.8032279162230105,H31--Cl2,3.1162415146835136,B1--Cl2,0.8491121293415569,B1--Cl2,True,True
B_00388_LB_00030_Cl_00525,388,30,525,13.613494000479207,-34.58390351693227,1,2,49,True,1,threshold,reverse,3.7688249304919963,1.9728579045521752,1.9057115568999416,3.525371888973559,3.7688249304919963,1.9728579045521752,2.6302692063169126,H38--H53,3.7400478447700367,C9--Cl2,0.919443375802374,H31--Cl2,False,True
B_00388_LB_00032_Cl_00488,388,32,488,12.408111962404844,-45.07830128202482,1,2,32,True,1,threshold,reverse,3.164317424150428,1.7453224855590443,1.885866354216544,3.219292396420369,3.164317424150428,1.7453224855590443,2.80214689053108,H17--Cl2,3.164317424150428,B1--Cl2,0.8622118321935772,B1--Cl2,True,True
B_00388_LB_00033_Cl_00486,388,33,486,16.43213892666823,-20.95233725725588,1,2,25,True,1,threshold,reverse,3.5089940825128214,1.7525446532861866,1.8985286602637843,3.6380292939656225,3.5089940825128214,1.7525446532861866,3.0212964256545565,H15--Cl2,3.5089940825128214,B1--Cl2,0.9561291777964092,B1--Cl2,False,True
B_00388_LB_00033_Cl_00488,388,33,488,12.500795041749065,-46.83024365921738,1,2,30,True,1,threshold,reverse,3.281436175776393,1.7429094032338572,1.875911038352832,3.3101509396825093,3.281436175776393,1.7429094032338572,2.8262652901454595,H18--Cl2,3.281436175776393,B1--Cl2,0.8941242985766737,B1--Cl2,True,True
B_00388_LB_00033_Cl_00583,388,33,583,12.93471751518794,-39.82190939261251,1,2,29,True,1,threshold,reverse,3.553224713739479,1.874652331545239,1.8976740229623212,3.3201225475736584,3.553224713739479,1.874652331545239,2.815550340848304,H24--Cl2,3.553224713739479,B1--Cl2,0.9544238443553572,H24--Cl2,False,True
B_00388_LB_00042_Cl_00458,388,42,458,8.441062815240407,-52.33726264315336,1,2,33,True,1,threshold,reverse,4.10627211793203,1.8050962536972928,1.90728928635826,3.1477772968308924,4.10627211793203,1.8050962536972928,2.2764686282103694,B1--H38,3.394354441963155,B1--C29,0.7296373808366569,B1--H38,True,True
B_00388_LB_00046_Cl_00462,388,46,462,35.606429432525864,-13.829168843726924,1,2,18,True,1,threshold,forward,3.5157897436406804,1.7849670168798641,3.5157897436406804,1.7849670168798641,1.875574721746377,3.3734820340854044,3.1680953130390503,H14--Cl2,3.5157897436406804,B1--Cl2,0.957980856577842,B1--Cl2,False,True
B_00388_LB_00051_Cl_00445,388,51,445,3.0994552036577687,-60.04169264349137,1,2,31,True,1,threshold,forward,3.141013256137738,1.800491583764834,3.141013256137738,1.800491583764834,1.8830397777460783,3.2661282784803474,3.05471431295776,H3--Cl2,3.141013256137738,B1--Cl2,0.8558619226533347,B1--Cl2,True,True
B_00388_LB_00051_Cl_00446,388,51,446,4.458012188723378,-59.26107144732207,1,2,26,True,1,threshold,forward,3.2144826568587983,1.799044035105589,3.2144826568587983,1.799044035105589,1.8743136983773554,3.3853252484346315,2.636784089633051,H17--N30,3.2144826568587983,B1--Cl2,0.8758808329315527,B1--Cl2,True,True
B_00388_LB_00051_Cl_00447,388,51,447,4.415341576688433,-58.73647392336244,1,2,26,True,1,threshold,forward,3.2410315848004316,1.812996853005818,3.2410315848004316,1.812996853005818,1.8828802610984057,3.394350382951796,3.128264431130303,H4--Cl2,3.2410315848004316,B1--Cl2,0.8831148732426244,B1--Cl2,True,True
B_00388_LB_00051_Cl_00454,388,51,454,4.675130302603245,-61.14297093849316,1,2,28,True,1,threshold,forward,3.312728544090807,1.8178130443769513,3.312728544090807,1.8178130443769513,1.8795870464572797,3.376913137813438,3.157383585127566,H17--Cl2,3.312728544090807,B1--Cl2,0.9026508294525359,B1--Cl2,True,True
B_00388_LB_00051_Cl_00455,388,51,455,1.9435836257224834,-62.540433481317855,1,2,28,True,1,threshold,forward,3.3063858847106764,1.7936236885871573,3.3063858847106764,1.7936236885871573,1.8658822891969904,3.287050717993259,2.8513636205868242,H17--N26,3.3063858847106764,B1--Cl2,0.9009225843898301,B1--Cl2,True,True
B_00388_LB_00051_Cl_00462,388,51,462,9.738500423660577,-39.27961611486903,1,2,26,True,1,threshold,reverse,3.3680762822798416,1.7905994834833947,1.8802529480607124,3.3188476553264685,3.3680762822798416,1.7905994834833947,3.187705039254887,H4--Cl2,3.3680762822798416,B1--Cl2,0.91773195702448,B1--Cl2,True,True
B_00388_LB_00051_Cl_00476,388,51,476,13.961196737407354,-37.467370122950115,1,2,28,True,1,threshold,reverse,3.5083144831558357,1.7708471344229573,1.884230977015822,3.4729108373550286,3.5083144831558357,1.7708471344229573,2.98526667976397,H17--Cl2,3.5083144831558357,B1--Cl2,0.9559440008599007,B1--Cl2,False,True
B_00388_LB_00051_Cl_00487,388,51,487,16.1165018996804,-26.46324679708191,1,2,26,True,1,threshold,reverse,3.4597879449476383,1.753120784615538,1.8810755405942632,3.5200279102161964,3.4597879449476383,1.753120784615538,3.3235341859842515,H4--Cl2,3.4597879449476383,B1--Cl2,0.9427215108849151,B1--Cl2,True,True
B_00388_LB_00051_Cl_00491,388,51,491,7.8641310407558365,-59.87577926375382,1,2,26,True,1,threshold,forward,3.4790287889727214,1.879432946323172,3.4790287889727214,1.879432946323172,1.8783800184515378,3.5861265040201804,3.0773707578882985,H17--Cl2,3.4790287889727214,B1--Cl2,0.9479642476764909,B1--Cl2,True,True
B_00388_LB_00051_Cl_00495,388,51,495,15.061533768947182,-32.83622820111441,1,2,30,True,1,threshold,reverse,3.520570787389738,1.8330890067882681,1.8791524675789348,3.665369997703643,3.520570787389738,1.8330890067882681,3.260513023584479,H21--Cl2,3.520570787389738,B1--Cl2,0.9592835932942065,B1--Cl2,False,True
B_00388_LB_00051_Cl_00501,388,51,501,13.741505836512706,-34.23632628183233,1,2,28,True,1,threshold,reverse,3.3863127288124173,1.8310719846450603,1.8834347117763335,3.4452697875857266,3.3863127288124173,1.8310719846450603,3.183965716660435,H21--Cl2,3.3863127288124173,B1--Cl2,0.9227010160251818,B1--Cl2,True,True
B_00388_LB_00051_Cl_00505,388,51,505,11.070702030578708,-38.358558404740144,1,2,30,True,1,threshold,reverse,3.3263018072934996,1.8130810656614336,1.8708698160168709,3.148036168661504,3.3263018072934996,1.8130810656614336,2.8011239713261533,H21--H33,3.3263018072934996,B1--Cl2,0.9063492662925067,B1--Cl2,True,True
B_00388_LB_00051_Cl_00506,388,51,506,13.759640846588322,-36.92495134330707,1,2,27,True,1,threshold,reverse,3.465407538747066,1.8783847093612107,1.883764306917933,3.413769712502734,3.465407538747066,1.8783847093612107,3.1598760984725334,H17--Cl2,3.465407538747066,B1--Cl2,0.944252735353424,B1--Cl2,True,True
B_00388_LB_00051_Cl_00507,388,51,507,14.15810906158104,-35.788595295129774,1,2,27,True,1,threshold,reverse,3.4726343097230954,1.874285920034081,1.8839244656153282,3.4399672800061634,3.4726343097230954,1.874285920034081,3.024359448018869,H21--Cl2,3.4726343097230954,B1--Cl2,0.9462218827583366,B1--Cl2,True,True
B_00388_LB_00051_Cl_00514,388,51,514,5.787076250649432,-45.72821235338896,1,2,32,True,1,threshold,forward,3.2500391257697188,1.7643028862689647,3.2500391257697188,1.7643028862689647,1.8872389980402589,3.2804404734501733,3.12097235243153,H3--Cl2,3.2500391257697188,B1--Cl2,0.8855692440789424,B1--Cl2,True,True
B_00388_LB_00051_Cl_00515,388,51,515,12.002929401136212,-36.45789639456637,1,2,27,True,1,threshold,reverse,3.280234257171429,1.8472578914612872,1.871300619373862,3.4020109039547473,3.280234257171429,1.8472578914612872,3.186408252896198,H21--Cl2,3.280234257171429,B1--Cl2,0.8937968003191905,B1--Cl2,True,True
B_00388_LB_00051_Cl_00526,388,51,526,4.942511887591504,-54.493822823494575,1,2,31,True,1,threshold,forward,3.456042078941314,1.9293380847964412,3.456042078941314,1.9293380847964412,1.9050361620384009,3.466271002582891,2.648205814494787,H17--O30,3.456042078941314,B1--Cl2,0.9417008389485869,B1--Cl2,True,True
B_00388_LB_00051_Cl_00532,388,51,532,7.169478577797517,-51.61248974819975,1,2,29,True,1,threshold,forward,3.4048869921912237,1.7956544697070758,3.4048869921912237,1.7956544697070758,1.8840577361463742,3.232842555587884,2.459037235860409,H21--F30,3.4048869921912237,B1--Cl2,0.92098772878667,H21--F30,True,True
B_00388_LB_00051_Cl_00539,388,51,539,5.5373276687092705,-42.92864370073751,1,2,26,True,1,threshold,forward,3.496184047687564,1.96896764528496,3.496184047687564,1.96896764528496,1.874130392761667,3.3680114369274348,3.0128926429428247,H17--Cl2,3.496184047687564,B1--Cl2,0.9526387050919793,B1--Cl2,True,True
B_00388_LB_00051_Cl_00542,388,51,542,4.639989798691966,-56.73409270435286,1,2,30,True,1,threshold,forward,3.293856283115127,1.7790884999642371,3.293856283115127,1.7790884999642371,1.88664548486699,3.324727381914343,2.4140480396847948,H21--O29,3.293856283115127,B1--Cl2,0.8875176616488217,H21--O29,True,True
B_00388_LB_00051_Cl_00543,388,51,543,4.4147140677613566,-60.96852343636288,1,2,26,True,1,threshold,forward,3.172023634941108,1.80284984157805,3.172023634941108,1.80284984157805,1.8822134781474709,3.3325630718679577,3.074806402983772,H3--Cl2,3.172023634941108,B1--Cl2,0.8643116171501657,B1--Cl2,True,True
B_00388_LB_00051_Cl_00544,388,51,544,3.8417983508523785,-58.003543411215404,1,2,30,True,1,threshold,forward,3.2520574480634563,1.8024123168584372,3.2520574480634563,1.8024123168584372,1.882393364647517,3.2313325706516185,3.1513095931809048,H4--Cl2,3.2520574480634563,B1--Cl2,0.8861191956576175,B1--Cl2,True,True
B_00388_LB_00051_Cl_00545,388,51,545,3.4935308555188977,-55.01220800827715,1,2,26,True,1,threshold,forward,3.2319648434568404,1.7884250553498178,3.2319648434568404,1.7884250553498178,1.8784318714837651,3.228195089200775,3.113108441372867,H4--Cl2,3.2319648434568404,B1--Cl2,0.8806443715141254,B1--Cl2,True,True
B_00388_LB_00051_Cl_00546,388,51,546,5.5153648538360605,-49.26234304131224,1,2,35,True,1,threshold,forward,3.315810244550493,1.7878888915234636,3.315810244550493,1.7878888915234636,1.8731266332274494,3.252485096019657,2.7650520257091005,H20--C33,3.315810244550493,B1--Cl2,0.9034905298502707,B1--Cl2,True,True
B_00388_LB_00051_Cl_00548,388,51,548,5.386097999591712,-51.44607436136333,1,2,31,True,1,threshold,forward,3.2684985865259297,1.7895490104364284,3.2684985865259297,1.7895490104364284,1.8864065593052837,3.187497755419445,2.4807718286914255,H21--F29,3.2684985865259297,B1--Cl2,0.8905990698980735,B1--Cl2,True,True
B_00388_LB_00051_Cl_00550,388,51,550,13.523320957199989,-34.010862298195065,1,2,29,True,1,threshold,reverse,3.418494943103617,1.8066225978449404,1.8970524973181422,3.4528747564093605,3.418494943103617,1.8066225978449404,3.209843145387949,H17--Cl2,3.418494943103617,B1--Cl2,0.9314700117448548,B1--Cl2,True,True
B_00388_LB_00051_Cl_00551,388,51,551,10.222560866236945,-42.938119086734865,1,2,29,True,1,threshold,forward,3.306970170802724,1.8158479516694122,3.306970170802724,1.8158479516694122,1.8902521082572556,3.1812418273197967,2.641429450654323,H17--O28,3.306970170802724,B1--Cl2,0.9010817904094617,B1--Cl2,True,True
B_00388_LB_00051_Cl_00552,388,51,552,10.719924499608263,-45.25670209078091,1,2,26,True,1,threshold,forward,3.474324506513173,1.8452862389854316,3.474324506513173,1.8452862389854316,1.8813504363273208,3.6016309225299588,2.7933662166235917,H21--C32,3.474324506513173,B1--Cl2,0.9466824268428264,B1--Cl2,True,True
B_00388_LB_00051_Cl_00554,388,51,554,14.231966870901452,-33.72867150090127,1,2,26,True,1,threshold,reverse,3.4910509883240035,1.8114518284354126,1.8843581158914566,3.505721214017595,3.4910509883240035,1.8114518284354126,2.36710819659474,H21--O28,3.405241827337671,C7--O28,0.870260366395125,H21--O28,True,True
B_00388_LB_00051_Cl_00555,388,51,555,14.847176694432058,-35.46354563316571,1,2,27,True,1,threshold,reverse,3.477316205229976,1.8497821558575485,1.8831386212180454,3.47465133247726,3.477316205229976,1.8497821558575485,3.176858469203499,H17--Cl2,3.477316205229976,B1--Cl2,0.9474976036048982,B1--Cl2,True,True
B_00388_LB_00051_Cl_00556,388,51,556,10.01397687467846,-43.617334828246555,1,2,31,True,1,threshold,forward,3.316597392698426,1.8064002188465875,3.316597392698426,1.8064002188465875,1.8898803229710073,3.1316879220449154,2.7800492317318772,H21--H35,3.316597392698426,B1--Cl2,0.9037050116344485,B1--Cl2,True,True
B_00388_LB_00051_Cl_00558,388,51,558,15.621522800545868,-35.04556188834366,1,2,27,True,1,threshold,reverse,3.4953343829897014,1.840888202067143,1.8778799938337378,3.321667338869442,3.4953343829897014,1.840888202067143,3.1233450000481855,H17--Cl2,3.4953343829897014,B1--Cl2,0.9524071888255318,B1--Cl2,True,True
B_00388_LB_00051_Cl_00560,388,51,560,13.822015241159253,-36.31093378682352,1,2,27,True,1,threshold,reverse,3.40399280497286,1.89409034866793,1.8742831701591944,3.4231642841507037,3.40399280497286,1.89409034866793,3.054882354530367,H17--H43,3.40399280497286,B1--Cl2,0.9275184754694442,B1--Cl2,True,True
B_00388_LB_00051_Cl_00561,388,51,561,10.423614749957121,-50.07233165857887,1,2,28,True,1,threshold,forward,3.4101161162501494,1.8626815117590554,3.4101161162501494,1.8626815117590554,1.8778119946413696,3.4460229628907006,3.0908351248544466,H21--Cl2,3.4101161162501494,B1--Cl2,0.9291869526567165,B1--Cl2,True,True
B_00388_LB_00051_Cl_00563,388,51,563,9.061731967192774,-48.39857690281719,1,2,27,True,1,threshold,forward,3.4428423564899107,1.840946305469282,3.4428423564899107,1.840946305469282,1.8736787209190906,3.5097939376829514,2.600885037784446,H21--N33,3.4428423564899107,B1--Cl2,0.9381041843296759,B1--Cl2,True,True
B_00388_LB_00051_Cl_00578,388,51,578,8.554641944310344,-53.10640042450184,1,2,28,True,1,threshold,forward,3.4031579361772213,1.8716554297215067,3.4031579361772213,1.8716554297215067,1.8824238408498761,3.354394658872894,2.983158751556142,H17--C26,3.4031579361772213,B1--Cl2,0.927290990783984,B1--Cl2,True,True
B_00388_LB_00051_Cl_00579,388,51,579,10.33212393765995,-41.68435610476138,1,2,29,True,1,threshold,reverse,3.3257319739000315,1.8243235529705253,1.8633640550662665,3.240572636218636,3.3257319739000315,1.8243235529705253,3.156329991466196,H17--Cl2,3.3257319739000315,B1--Cl2,0.9061939983378833,B1--Cl2,True,True
B_00388_LB_00051_Cl_00584,388,51,584,9.926125614757584,-35.06702269604668,1,2,27,True,1,threshold,reverse,3.3569128912341473,1.8255219298912848,1.8863109941865366,3.40651324418855,3.3569128912341473,1.8255219298912848,3.216132642985671,H4--Cl2,3.3569128912341473,B1--Cl2,0.9146901610992227,B1--Cl2,True,True
B_00388_LB_00051_Cl_00585,388,51,585,10.09103497994073,-52.34058844092343,1,2,28,True,1,threshold,forward,3.3872939165252545,1.8852536114151857,3.3872939165252545,1.8852536114151857,1.8788870154229607,3.4815445442831834,3.1326723670184533,H21--Cl2,3.3872939165252545,B1--Cl2,0.92296836962541,B1--Cl2,True,True
