B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,G_energy_qharm,deltaG_react_qharm,B_type,LB_type,Cl_type
CN1BN(C)CC1,436,2,CN1[C]N(C)CCC1,198,2,ClC(Cl)(Cl)C(Cl)(Cl)Cl,545,0,0,0,-6.45590825,-3475.366884149352,-6.665533863568431,R2BH,NHC,CCl3
CN1BN(C)CC1,436,2,CC(C)OP(OC(C)C)OC(C)C,134,4,ClC1CCCO1,517,0,0,0,-15.05190525,-1907.209297377893,-13.897271782073332,R2BH,Phosphine,CCl
B[Si](C)(C)C,415,0,FP(F)F,141,1,CN1CC(=O)C1Cl,526,6,0,0,-29.418706,-1821.7032648474828,-29.159278630283,RBH2,Phosphine,CCl
B1OCCO1,400,0,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,71,5,CN1CC(=O)C1Cl,526,6,0,0,-40.00645075,-2261.8978857070574,-39.03651162843084,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,CN1CCN(C)P1c1ccccc1,83,6,COC(C)Cl,557,4,0,0,-15.15180325,-1787.4336786822078,-13.514031307170264,R2BH,Phosphine,CCl
CCBCC,433,2,C=CCN(C)Cc1ccccc1,8,3,ClC(Cl)N1CCCC1,539,0,0,0,-28.607223,-1836.9849796053884,-30.025740432319303,R2BH,Amine/Aryl N,CCl2
CN1BN(C)CC1,436,2,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,ClCN1CCCC1,500,0,0,0,-19.902543,-2272.448529983598,-11.975255959345056,R2BH,Phosphine,CCl
BC(C)(F)F,430,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,CN1CC(=O)C1Cl,526,6,0,0,-30.83867575,-1656.8763186673368,-26.15042349155637,RBH2,NHC,CCl
FBF,409,1,CN(C)CCO,4,1,ClC(Cl)c1ccccc1,533,0,0,0,-55.9048535,-1704.221059605359,-58.19708491564887,R2BH,Amine/Aryl N,CCl2
BN(C)C,395,0,Cc1[c-][n+](C)c(C)n1C,229,2,NCCl,553,2,0,0,-19.460532,-1098.754221422072,-17.120273900444023,RBH2,NHC,CCl
CN1BN(C)CC1,436,2,CN1[C]N(C)CCC1,198,2,COC(=N)C(Cl)(Cl)Cl,599,5,0,0,-8.7379375,-2265.2139533331683,-9.97871629752272,R2BH,NHC,CCl3
CBOC,404,1,CSP(SC)SC,74,2,ClC(Cl)N1CCCC1,539,0,0,0,-15.6110705,-3006.5494826757003,-13.278903127873033,R2BH,Phosphine,CCl2
FBF,409,1,Fc1ccccc1P(c1ccccc1F)c1ccccc1F,124,7,CN1CC(=O)C1Cl,526,6,0,0,-53.23967275,-2304.6206678425283,-51.93907636456884,R2BH,Phosphine,CCl
BSC,418,0,CC(C)(C)P(C(C)(C)C)C(C)(C)C,85,4,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-43.33013,-2471.280815505891,-47.22719275709111,RBH2,Phosphine,CCl
BSC,418,0,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,76,4,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-47.93849,-2696.3648081748024,-51.45293785446697,RBH2,Phosphine,CCl
BC,392,0,CN(C)CCO,4,1,CC(=O)C(F)Cl,528,5,0,0,-45.23051375,-1106.1475332509006,-46.19159444688755,RBH2,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,CN1CCN(C)P1c1ccccc1,83,6,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,479,3,0,0,-6.23377325,-2587.817616517621,-5.152417030627346,R2BH,Phosphine,CCl
B1OCCO1,400,0,CC(C)(C)P(Oc1ccccc1)C(C)(C)C,139,4,CN1CC(=O)C1Cl,526,6,0,0,-35.53915275,-1963.7701452989968,-33.44879645340891,R2BH,Phosphine,CCl
CN1BN(C)CC1,436,2,C=CP(c1ccccc1)c1ccccc1,91,2,NCCl,553,2,0,0,-6.77756475,-1730.6897510910658,-6.21316114733748,R2BH,Phosphine,CCl
CBF,442,1,CN(C)CC#N,67,1,CN1CC(=O)C1Cl,526,6,0,0,-40.04560675,-1177.394880112629,-38.27043444598916,R2BH,Amine/Aryl N,CCl
B,388,0,CN1CCN(C)C1(F)F,56,1,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,479,3,0,0,-26.53553175,-1985.8959004506569,-27.328334460742838,BH3,Amine/Aryl N,CCl
BOC,393,0,C#CCN(C)C,21,3,CN1CC(=O)C1Cl,526,6,0,0,-38.6275195,-1137.2261039929144,-36.87891811140162,RBH2,Amine/Aryl N,CCl
BF,390,0,COC(=O)CN(C)C,6,5,O=C(c1ccccc1)C(Cl)(Cl)Cl,448,9,0,0,-59.363006,-2291.174676488664,-59.040013853468885,RBH2,Amine/Aryl N,CCl3
B1CCCCC1,405,0,CN(C)Cc1ccccc1,7,1,CC(C)(C)CCl,497,5,0,0,-40.51936925,-1283.9474956468434,-41.80531520615906,R2BH,Amine/Aryl N,CCl
CBOC,404,1,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,30,5,CN1CC(=O)C1Cl,526,6,0,0,-41.4025755,-1793.3826079332107,-42.90790580950319,R2BH,Amine/Aryl N,CCl
CBC,403,1,CSP(SC)SC,74,2,ClC1CCCO1,517,0,0,0,-4.7289655,-2452.283038468187,-2.8286754753543155,R2BH,Phosphine,CCl
BC#N,389,0,CCN1CCCCC1,35,2,O=C1NC(=O)C(Cl)=C1Cl,483,6,0,0,-4.73542875,-1727.3017788988143,-4.774653876399166,RBH2,Amine/Aryl N,CCl
B,388,0,COC(OC)N(C)C,2,5,CC(=O)CCl,551,4,0,0,-44.6545315,-1082.1043489426472,-46.36338044492759,BH3,Amine/Aryl N,CCl
CN1BN(C)CC1,436,2,COP(C)OC,80,2,CN1CC(=O)C1Cl,526,6,0,0,-33.2807175,-1650.3226496659895,-30.0279242344727,R2BH,Phosphine,CCl
BC,392,0,CC(=O)CN(C)C,27,4,CN1CC(=O)C1Cl,526,6,0,0,-20.5778585,-1138.4928926446237,-16.99378677114598,RBH2,Amine/Aryl N,CCl
B1C2CCCC1CCC2,413,0,CSP(SC)SC,74,2,COC(C)(C)Cl,582,5,0,0,-7.61013175,-2686.840459868992,-6.551698541725155,R2BH,Phosphine,CCl
N#CBC#N,423,2,Cc1cc([N+](=O)[O-])cc(C)n1,262,10,CN1CC(=O)C1Cl,526,6,0,0,-19.431918,-1488.0445048309552,-13.661943915121944,R2BH,Amine/Aryl N,CCl
BN(C)C,395,0,Cc1[c-][n+](C)c(C)n1C,229,2,CC(N)Cl,525,3,0,0,-19.937432,-1138.0534313638395,-17.784226637694037,RBH2,NHC,CCl
CN1BN(C)CC1,436,2,CN1CCN(C)P1c1ccccc1,83,6,CC1(Cl)CCCO1,573,2,0,0,-16.376495,-1864.840452003596,-15.183414071476127,R2BH,Phosphine,CCl
B1C2CCCC1CCC2,413,0,CSP(SC)SC,74,2,ClC1CCCO1,517,0,0,0,-6.11128525,-2685.649804769061,-4.919614285639495,R2BH,Phosphine,CCl
B1OCCO1,400,0,CN1CCN(C)P1c1ccccc1,83,6,CN1CC(=O)C1Cl,526,6,0,0,-40.37491875,-1840.8563121390357,-38.04146112035815,R2BH,Phosphine,CCl
