component_key,component_type,spin_metric_label,spin_metric_value,max_abs_spin_density,spin_contamination_before,n_reactions,outlier_fraction,mean_abs_bep_residual,median_abs_bep_residual
BN_00417_00012,BN_radical_complex_r,BN B-atom spin density,0.64086,0.64086,0.0356999999999999,1,0.0,5.025319487378464,5.025319487378464
BN_00417_00014,BN_radical_complex_r,BN B-atom spin density,0.660984,0.660984,0.0352,2,0.0,1.7524609729908178,1.7524609729908178
BN_00417_00015,BN_radical_complex_r,BN B-atom spin density,0.66953,0.66953,0.0353999999999999,1,0.0,1.9361606334162254,1.9361606334162254
BN_00417_00016,BN_radical_complex_r,BN B-atom spin density,0.65199,0.65199,0.0354999999999999,1,0.0,0.5606949205478813,0.5606949205478813
BN_00417_00017,BN_radical_complex_r,BN B-atom spin density,0.658464,0.658464,0.0353999999999999,1,0.0,0.7317127401119166,0.7317127401119166
BN_00417_00022,BN_radical_complex_r,BN B-atom spin density,0.649128,0.649128,0.0354999999999999,1,0.0,1.5257476617095218,1.5257476617095218
BN_00417_00025,BN_radical_complex_r,BN B-atom spin density,0.632466,0.632466,0.0359,1,0.0,1.8056020506262627,1.8056020506262627
BN_00417_00032,BN_radical_complex_r,BN B-atom spin density,0.658066,0.658066,0.0353999999999999,1,0.0,4.162286044865745,4.162286044865745
BN_00417_00037,BN_radical_complex_r,BN B-atom spin density,0.618858,0.618858,0.0354999999999999,1,0.0,0.9034043808057071,0.9034043808057071
BN_00417_00038,BN_radical_complex_r,BN B-atom spin density,0.664994,0.664994,0.0353999999999999,1,0.0,3.213446854339491,3.213446854339491
BN_00417_00045,BN_radical_complex_r,BN B-atom spin density,0.663111,0.663111,0.0355999999999999,1,0.0,2.4971357312798013,2.4971357312798013
BN_00417_00047,BN_radical_complex_r,BN B-atom spin density,0.675066,0.675066,0.0353,1,0.0,0.7084717655007964,0.7084717655007964
BN_00417_00050,BN_radical_complex_r,BN B-atom spin density,0.663887,0.663887,0.0352,1,0.0,2.8790133488802105,2.8790133488802105
BN_00417_00051,BN_radical_complex_r,BN B-atom spin density,0.704329,0.704329,0.0355999999999999,1,0.0,6.16387912958638,6.16387912958638
BN_00417_00057,BN_radical_complex_r,BN B-atom spin density,0.656644,0.656644,0.0358,1,0.0,1.5412694769428121,1.5412694769428121
BN_00417_00059,BN_radical_complex_r,BN B-atom spin density,0.696344,0.696344,0.0355999999999999,2,0.0,1.968857569088116,1.968857569088116
BN_00417_00063,BN_radical_complex_r,BN B-atom spin density,0.644577,0.644577,0.035,2,0.0,0.9136797678961255,0.9136797678961255
BN_00417_00064,BN_radical_complex_r,BN B-atom spin density,0.660862,0.660862,0.0355999999999999,1,0.0,0.45258023208557674,0.45258023208557674
BN_00417_00077,BN_radical_complex_r,BN B-atom spin density,0.768538,0.768538,0.0244999999999999,1,0.0,0.6762761424420525,0.6762761424420525
BN_00417_00085,BN_radical_complex_r,BN B-atom spin density,0.8764,0.8764,0.0201999999999999,1,0.0,0.53475045975134,0.53475045975134
BN_00417_00086,BN_radical_complex_r,BN B-atom spin density,0.717886,0.717886,0.0259,1,0.0,3.7187237646269526,3.7187237646269526
BN_00417_00088,BN_radical_complex_r,BN B-atom spin density,0.753941,0.753941,0.0242,1,0.0,1.0736607086279584,1.0736607086279584
BN_00417_00090,BN_radical_complex_r,BN B-atom spin density,0.737359,0.737359,0.0232999999999999,1,0.0,0.9980092878592721,0.9980092878592721
BN_00417_00093,BN_radical_complex_r,BN B-atom spin density,0.743358,0.743358,0.0263999999999999,2,0.0,3.8621976772894246,3.8621976772894246
BN_00417_00098,BN_radical_complex_r,BN B-atom spin density,0.781667,0.781667,0.0282999999999999,1,0.0,3.576030488676217,3.576030488676217
BN_00417_00102,BN_radical_complex_r,BN B-atom spin density,0.797909,0.797909,0.0266999999999999,1,0.0,1.1716173127665925,1.1716173127665925
BN_00417_00103,BN_radical_complex_r,BN B-atom spin density,0.755156,0.755156,0.028,1,0.0,7.955663376389783,7.955663376389783
BN_00417_00104,BN_radical_complex_r,BN B-atom spin density,0.772142,0.772142,0.027,1,0.0,2.6243888917154408,2.6243888917154408
BN_00417_00108,BN_radical_complex_r,BN B-atom spin density,0.769851,0.769851,0.0281,1,0.0,1.4830616987305323,1.4830616987305323
BN_00417_00113,BN_radical_complex_r,BN B-atom spin density,0.716697,0.716697,0.0284999999999999,2,0.0,1.0075560379893602,1.0075560379893602
BN_00417_00114,BN_radical_complex_r,BN B-atom spin density,0.687581,0.687581,0.0218,1,0.0,2.897846936595517,2.897846936595517
BN_00417_00116,BN_radical_complex_r,BN B-atom spin density,0.741922,0.741922,0.0278,1,0.0,1.2203263805450426,1.2203263805450426
BN_00417_00120,BN_radical_complex_r,BN B-atom spin density,0.732066,0.732066,0.0261,25,0.04,2.345795283428241,1.9172553172516746
BN_00417_00121,BN_radical_complex_r,BN B-atom spin density,0.683631,0.683631,0.0221,1,0.0,1.1734257462172657,1.1734257462172657
BN_00417_00131,BN_radical_complex_r,BN B-atom spin density,0.759705,0.759705,0.0264999999999999,1,0.0,0.800536655722258,0.800536655722258
BN_00417_00134,BN_radical_complex_r,BN B-atom spin density,0.690946,0.690946,0.0221999999999999,1,0.0,0.8918825991605601,0.8918825991605601
BN_00417_00141,BN_radical_complex_r,BN B-atom spin density,0.645936,0.645936,0.0181,1,0.0,2.655636757254669,2.655636757254669
BN_00417_00142,BN_radical_complex_r,BN B-atom spin density,0.779556,0.779556,0.0268,1,0.0,1.876070018422256,1.876070018422256
BN_00417_00143,BN_radical_complex_r,BN B-atom spin density,0.524566,0.524566,0.0148,106,0.05660377358490566,2.198449513068884,1.2389666435391273
BN_00417_00144,BN_radical_complex_r,BN B-atom spin density,0.365641,0.365641,0.0046,1,0.0,4.6781112469547494,4.6781112469547494
BN_00417_00152,BN_radical_complex_r,BN B-atom spin density,0.658871,0.658871,0.0332999999999999,1,0.0,1.5237839698205917,1.5237839698205917
BN_00417_00157,BN_radical_complex_r,BN B-atom spin density,0.564171,0.564171,0.0141999999999999,2,0.0,0.9779505474493533,0.9779505474493533
BN_00417_00159,BN_radical_complex_r,BN B-atom spin density,0.549109,0.549109,0.0097,1,0.0,1.2257366471973548,1.2257366471973548
BN_00417_00160,BN_radical_complex_r,BN B-atom spin density,0.265659,0.447317,0.0118,26,0.038461538461538464,2.408482175503483,1.3349352144557578
BN_00417_00161,BN_radical_complex_r,BN B-atom spin density,0.572757,0.572757,0.0175999999999999,1,0.0,1.3668257121707938,1.3668257121707938
BN_00417_00163,BN_radical_complex_r,BN B-atom spin density,0.336197,0.467088,0.0042999999999999,1,0.0,1.2197343195860206,1.2197343195860206
BN_00417_00172,BN_radical_complex_r,BN B-atom spin density,0.431822,0.431822,0.0073999999999999,1,0.0,4.552362153091533,4.552362153091533
BN_00417_00180,BN_radical_complex_r,BN B-atom spin density,0.491566,0.491566,0.0301,61,0.03278688524590164,3.5286547529878085,3.4955848245562926
BN_00417_00183,BN_radical_complex_r,BN B-atom spin density,0.43341,0.43341,0.0172999999999999,21,0.0,1.7754047875193937,1.418210825179461
BN_00417_00184,BN_radical_complex_r,BN B-atom spin density,-0.010162,0.278696,0.0303999999999999,6,0.0,3.214125902993324,2.095798057788299
BN_00417_00188,BN_radical_complex_r,BN B-atom spin density,0.56571,0.56571,0.0148,1,0.0,0.6774808297947033,0.6774808297947033
BN_00417_00191,BN_radical_complex_r,BN B-atom spin density,0.462034,0.462034,0.0098,10,0.0,2.0237535820799777,1.8556669938603658
BN_00417_00193,BN_radical_complex_r,BN B-atom spin density,0.311193,0.454823,0.006,1,0.0,3.924101398666,3.924101398666
BN_00417_00195,BN_radical_complex_r,BN B-atom spin density,0.212651,0.516421,0.0041999999999999,18,0.0,0.9946486230653603,1.0368186578759122
BN_00417_00196,BN_radical_complex_r,BN B-atom spin density,0.434482,0.434482,0.0076,1,0.0,2.274705205506695,2.274705205506695
BN_00417_00197,BN_radical_complex_r,BN B-atom spin density,0.606158,0.606158,0.0167,1,0.0,8.42262021316191,8.42262021316191
BN_00417_00201,BN_radical_complex_r,BN B-atom spin density,0.519901,0.519901,0.0238,2,0.0,3.0209457772237513,3.0209457772237513
BN_00417_00203,BN_radical_complex_r,BN B-atom spin density,0.366815,0.366815,0.0111999999999999,1,0.0,2.875048304580993,2.875048304580993
BN_00417_00208,BN_radical_complex_r,BN B-atom spin density,0.367024,0.367024,0.009,1,0.0,0.8693258177325269,0.8693258177325269
BN_00417_00210,BN_radical_complex_r,BN B-atom spin density,0.434044,0.434044,0.0050999999999999,1,0.0,1.8295102144147286,1.8295102144147286
BN_00417_00220,BN_radical_complex_r,BN B-atom spin density,0.427473,0.427473,0.0056,1,0.0,3.216345473292119,3.216345473292119
BN_00417_00226,BN_radical_complex_r,BN B-atom spin density,0.446704,0.446704,0.05,19,0.10526315789473684,4.763980056256043,4.24840747683966
BN_00417_00228,BN_radical_complex_r,BN B-atom spin density,0.627132,0.627132,0.0245999999999999,1,0.0,0.9485466915776009,0.9485466915776009
BN_00417_00230,BN_radical_complex_r,BN B-atom spin density,0.627486,0.627486,0.0283999999999999,1,0.0,5.083690906625478,5.083690906625478
BN_00417_00231,BN_radical_complex_r,BN B-atom spin density,0.588911,0.588911,0.0332999999999999,2,0.0,2.7408729706224815,2.7408729706224815
BN_00417_00235,BN_radical_complex_r,BN B-atom spin density,0.178145,0.427335,0.0306999999999999,1,0.0,2.753767055713201,2.753767055713201
BN_00417_00236,BN_radical_complex_r,BN B-atom spin density,0.201755,0.432806,0.0352,2,0.0,4.145552549204452,4.145552549204452
BN_00417_00238,BN_radical_complex_r,BN B-atom spin density,0.192233,0.444246,0.0444999999999999,2,0.0,4.691137041243039,4.691137041243039
BN_00417_00239,BN_radical_complex_r,BN B-atom spin density,0.297943,0.407536,0.0426999999999999,1,0.0,1.4232473912693386,1.4232473912693386
BN_00417_00240,BN_radical_complex_r,BN B-atom spin density,0.359776,0.367669,0.044,1,0.0,7.1014758528469315,7.1014758528469315
BN_00417_00241,BN_radical_complex_r,BN B-atom spin density,0.162652,0.466718,0.035,7,0.0,3.382852182202637,3.1565789077140813
BN_00417_00243,BN_radical_complex_r,BN B-atom spin density,0.233855,0.425572,0.0454999999999999,11,0.09090909090909091,3.5134480352311543,2.5862171502166227
BN_00417_00246,BN_radical_complex_r,BN B-atom spin density,0.197695,0.446383,0.0581,1,0.0,3.7367002189565,3.7367002189565
BN_00417_00250,BN_radical_complex_r,BN B-atom spin density,0.200478,0.444258,0.0377999999999999,1,0.0,2.2784757026303133,2.2784757026303133
BN_00417_00253,BN_radical_complex_r,BN B-atom spin density,0.278771,0.479919,0.0433,1,0.0,4.037120436981329,4.037120436981329
BN_00417_00254,BN_radical_complex_r,BN B-atom spin density,0.134506,0.424121,0.0526999999999999,57,0.05263157894736842,3.6614031478990317,3.4543027512710296
BN_00417_00255,BN_radical_complex_r,BN B-atom spin density,0.360736,0.40165,0.0383,2,0.5,4.675304628268297,4.675304628268297
BN_00417_00256,BN_radical_complex_r,BN B-atom spin density,0.136061,0.414969,0.0868999999999999,23,0.0,3.5643960971301456,3.945579628874764
BN_00417_00258,BN_radical_complex_r,BN B-atom spin density,0.183104,0.413209,0.0612,31,0.06451612903225806,3.212868005024246,2.979789944758263
BN_00417_00262,BN_radical_complex_r,BN B-atom spin density,0.138563,0.297333,0.0221,5,0.0,2.7761839696643342,3.5146629644595
BN_00417_00265,BN_radical_complex_r,BN B-atom spin density,0.56454,0.56454,0.0343,1,0.0,4.687855505562858,4.687855505562858
BN_00417_00270,BN_radical_complex_r,BN B-atom spin density,0.284437,0.495245,0.041,5,0.0,2.33363562844049,2.1166769711579327
BN_00417_00271,BN_radical_complex_r,BN B-atom spin density,0.236865,0.45889,0.0373999999999999,1,0.0,1.6387303883524673,1.6387303883524673
BN_00417_00274,BN_radical_complex_r,BN B-atom spin density,0.284944,0.37461,0.0455999999999999,2,0.0,1.902670574772781,1.902670574772781
BN_00417_00275,BN_radical_complex_r,BN B-atom spin density,0.493865,0.493865,0.0385999999999999,1,0.0,0.6219741410945652,0.6219741410945652
BN_00417_00276,BN_radical_complex_r,BN B-atom spin density,0.3177,0.409547,0.0415999999999999,2,0.0,1.4479507438306172,1.4479507438306172
BN_00417_00277,BN_radical_complex_r,BN B-atom spin density,0.281074,0.368468,0.0423,1,0.0,1.4619045212520714,1.4619045212520714
BN_00417_00279,BN_radical_complex_r,BN B-atom spin density,0.240203,0.414966,0.0419,8,0.125,3.7716920805610767,3.4102124820783803
BN_00417_00281,BN_radical_complex_r,BN B-atom spin density,0.230721,0.47505,0.0414999999999999,2,0.0,4.8559383506924085,4.8559383506924085
BN_00417_00284,BN_radical_complex_r,BN B-atom spin density,0.231735,0.45575,0.05,25,0.08,3.7597406426289637,3.513674022339991
BN_00417_00286,BN_radical_complex_r,BN B-atom spin density,0.209875,0.405415,0.0326999999999999,1,0.0,3.1584275973008857,3.1584275973008857
BN_00417_00287,BN_radical_complex_r,BN B-atom spin density,0.43785,0.566284,0.0292,1,0.0,1.9731048126133572,1.9731048126133572
BN_00417_00288,BN_radical_complex_r,BN B-atom spin density,0.196345,0.483599,0.0338,5,0.0,2.6468187239643095,1.3544908657331831
BN_00417_00289,BN_radical_complex_r,BN B-atom spin density,0.279868,0.474106,0.0414999999999999,2,0.0,5.427387774476463,5.427387774476463
BN_00417_00291,BN_radical_complex_r,BN B-atom spin density,0.175271,0.368066,0.0298,4,0.0,3.3706110168918526,3.793003695774189
BN_00417_00292,BN_radical_complex_r,BN B-atom spin density,0.1279,0.396757,0.0419,20,0.0,4.247881796252936,4.176156008108995
BN_00417_00294,BN_radical_complex_r,BN B-atom spin density,0.307967,0.45657,0.0282999999999999,1,0.0,2.805225118501067,2.805225118501067
BN_00417_00295,BN_radical_complex_r,BN B-atom spin density,0.201347,0.382874,0.0306999999999999,5,0.0,4.426247424282645,4.471481644869293
BN_00417_00296,BN_radical_complex_r,BN B-atom spin density,0.15254,0.360267,0.0404999999999999,30,0.03333333333333333,3.608950765305586,3.2433838433323103
BN_00417_00297,BN_radical_complex_r,BN B-atom spin density,0.429825,0.429825,0.0328,1,0.0,1.8766845481314505,1.8766845481314505
BN_00417_00298,BN_radical_complex_r,BN B-atom spin density,0.228931,0.480325,0.0349,1,0.0,1.1702919740370312,1.1702919740370312
BN_00417_00300,BN_radical_complex_r,BN B-atom spin density,0.163646,0.456086,0.0543,70,0.014285714285714285,2.8455940031130296,2.6248191460024675
BN_00417_00302,BN_radical_complex_r,BN B-atom spin density,0.124637,0.462772,0.049,25,0.08,3.584587092615718,2.636141675632821
BN_00417_00303,BN_radical_complex_r,BN B-atom spin density,0.231599,0.445093,0.0399,10,0.0,2.2466141744776444,1.9180497526896243
BN_00417_00304,BN_radical_complex_r,BN B-atom spin density,0.206561,0.451518,0.036,5,0.0,4.4755664525097325,5.258261983326715
BN_00417_00305,BN_radical_complex_r,BN B-atom spin density,0.243365,0.377306,0.0341,2,0.0,2.6135986186517917,2.6135986186517917
BN_00417_00306,BN_radical_complex_r,BN B-atom spin density,0.100262,0.506524,0.0308,25,0.12,3.636844358733738,2.4587262566647645
BN_00417_00307,BN_radical_complex_r,BN B-atom spin density,0.184135,0.532551,0.0486999999999999,15,0.0,2.8875883873781345,2.5399832198231813
BN_00417_00309,BN_radical_complex_r,BN B-atom spin density,0.180084,0.426856,0.0373999999999999,13,0.0,2.6283329476936976,2.5246182740936867
BN_00417_00311,BN_radical_complex_r,BN B-atom spin density,0.262593,0.727329,0.0171999999999999,1,0.0,2.4937479365025013,2.4937479365025013
BN_00417_00312,BN_radical_complex_r,BN B-atom spin density,0.2314,0.508361,0.0393999999999999,13,0.0,2.3400009233566146,1.6380004609448697
BN_00417_00313,BN_radical_complex_r,BN B-atom spin density,0.144438,0.433047,0.0373,9,0.0,3.6204386296968334,3.760301880560327
BN_00417_00315,BN_radical_complex_r,BN B-atom spin density,0.196369,0.536989,0.0362,4,0.0,3.3449227117276674,3.39046306346496
BN_00417_00316,BN_radical_complex_r,BN B-atom spin density,0.272346,0.455063,0.0436999999999999,1,0.0,5.6807783348282825,5.6807783348282825
BN_00417_00317,BN_radical_complex_r,BN B-atom spin density,0.241773,0.413847,0.0412,19,0.0,2.459579060123783,2.2324805179401324
BN_00417_00318,BN_radical_complex_r,BN B-atom spin density,0.29798,0.443748,0.0421,1,0.0,3.9974886567200016,3.9974886567200016
BN_00417_00322,BN_radical_complex_r,BN B-atom spin density,0.565749,0.565749,0.0318,1,1.0,16.69180572685711,16.69180572685711
BN_00417_00324,BN_radical_complex_r,BN B-atom spin density,0.252694,0.488726,0.04,1,0.0,0.9879500146694973,0.9879500146694973
BN_00417_00325,BN_radical_complex_r,BN B-atom spin density,0.257226,0.44922,0.0384999999999999,55,0.03636363636363636,3.6512652814085738,3.2314702167520295
BN_00417_00328,BN_radical_complex_r,BN B-atom spin density,0.183376,0.526093,0.0351,34,0.0,4.46043297407061,4.548126120812119
BN_00417_00329,BN_radical_complex_r,BN B-atom spin density,0.21001,0.529337,0.0446999999999999,71,0.0,3.6279361943336155,3.7633381728513733
BN_00417_00330,BN_radical_complex_r,BN B-atom spin density,0.459335,0.459335,0.0262,5,0.0,2.7717776185209444,2.808827945513933
BN_00417_00331,BN_radical_complex_r,BN B-atom spin density,0.282557,0.40529,0.0362,6,0.0,2.9032942143308027,3.1870705743516945
BN_00417_00332,BN_radical_complex_r,BN B-atom spin density,0.194863,0.453814,0.032,64,0.015625,3.4717564241471655,3.618702454352322
BN_00417_00333,BN_radical_complex_r,BN B-atom spin density,0.073384,0.460978,0.0445999999999999,1,0.0,2.313762969264932,2.313762969264932
BN_00417_00334,BN_radical_complex_r,BN B-atom spin density,0.690586,0.690586,0.0341,1,0.0,1.523556423823198,1.523556423823198
BN_00417_00336,BN_radical_complex_r,BN B-atom spin density,0.503025,0.503025,0.0293999999999999,1,0.0,1.5082299019552323,1.5082299019552323
BN_00417_00339,BN_radical_complex_r,BN B-atom spin density,0.355081,0.604271,0.0189,1,0.0,0.09267422328742114,0.09267422328742114
BN_00417_00340,BN_radical_complex_r,BN B-atom spin density,0.416788,0.519498,0.0242999999999999,1,0.0,1.550135385519777,1.550135385519777
BN_00417_00341,BN_radical_complex_r,BN B-atom spin density,0.365913,0.602446,0.021,1,0.0,2.0292632932739814,2.0292632932739814
BN_00417_00343,BN_radical_complex_r,BN B-atom spin density,0.654613,0.654613,0.0306999999999999,1,0.0,2.5158251266559475,2.5158251266559475
BN_00417_00348_Naid_00006,BN_radical_complex_r,BN B-atom spin density,0.58768,0.58768,0.0311,1,0.0,0.9077567531824009,0.9077567531824009
BN_00417_00353_Naid_00007,BN_radical_complex_r,BN B-atom spin density,0.313069,0.318434,0.0271,2,0.0,3.2198301810733856,3.2198301810733856
BN_00417_00355_Naid_00009,BN_radical_complex_r,BN B-atom spin density,0.387719,0.387719,0.0203999999999999,2,0.0,0.3584560929400187,0.3584560929400187
BN_00417_00357_Naid_00005,BN_radical_complex_r,BN B-atom spin density,0.528159,0.528159,0.0352,1,0.0,2.9766823563510414,2.9766823563510414
BN_00417_00358_Naid_00007,BN_radical_complex_r,BN B-atom spin density,0.59036,0.59036,0.0305999999999999,1,0.0,2.972564248724778,2.972564248724778
BN_00417_00360_Naid_00007,BN_radical_complex_r,BN B-atom spin density,0.557186,0.557186,0.0311,1,0.0,3.38917413541197,3.38917413541197
BN_00417_00361_Naid_00002,BN_radical_complex_r,BN B-atom spin density,0.411278,0.411278,0.0293999999999999,2,0.0,1.450796722987267,1.450796722987267
BN_00417_00362_Naid_00005,BN_radical_complex_r,BN B-atom spin density,0.492946,0.492946,0.0356999999999999,1,0.0,0.01849937706805882,0.01849937706805882
BN_00417_00363,BN_radical_complex_r,BN B-atom spin density,0.063826,0.628719,0.0584999999999999,1,0.0,2.218522576528102,2.218522576528102
BN_00417_00364,BN_radical_complex_r,BN B-atom spin density,0.114232,0.458348,0.0322999999999999,4,0.0,3.034318317236016,1.7526123896069237
BN_00417_00366,BN_radical_complex_r,BN B-atom spin density,0.085959,0.470338,0.043,23,0.043478260869565216,4.579250328940918,3.9741476991510574
BN_00417_00368,BN_radical_complex_r,BN B-atom spin density,0.195476,0.455872,0.0241,2,0.0,5.835882895314537,5.835882895314537
BN_00417_00372_Naid_00005,BN_radical_complex_r,BN B-atom spin density,0.31531,0.431058,0.0295999999999999,1,0.0,7.445720256380024,7.445720256380024
BN_00417_00373,BN_radical_complex_r,BN B-atom spin density,0.422157,0.507099,0.0263999999999999,1,0.0,3.768317871719818,3.768317871719818
BN_00417_00374,BN_radical_complex_r,BN B-atom spin density,0.242313,0.739801,0.0159,7,0.0,1.9544192504502136,1.8170103890679457
BN_00417_00376_Naid_00002,BN_radical_complex_r,BN B-atom spin density,0.609978,0.609978,0.0302999999999999,1,0.0,0.8435733911940453,0.8435733911940453
BN_00417_00378,BN_radical_complex_r,BN B-atom spin density,0.257662,0.76857,0.0161999999999999,1,0.0,2.3716908467354294,2.3716908467354294
BN_00417_00382,BN_radical_complex_r,BN B-atom spin density,0.244525,0.531529,0.0487999999999999,1,0.0,0.8203737931039612,0.8203737931039612
BN_00417_00383,BN_radical_complex_r,BN B-atom spin density,0.363795,0.416263,0.0414999999999999,1,0.0,1.074225428225514,1.074225428225514
BN_00417_00384,BN_radical_complex_r,BN B-atom spin density,0.132138,0.358921,0.0325999999999999,32,0.0,3.3580061574419324,3.447895594732511
BN_00417_00385,BN_radical_complex_r,BN B-atom spin density,0.177105,0.394494,0.0282,3,0.0,0.8866567642555374,0.8334263557703281
BN_00417_00386,BN_radical_complex_r,BN B-atom spin density,0.27922,0.374051,0.0427999999999999,1,0.0,2.930670843386469,2.930670843386469
BN_00418_00004,BN_radical_complex_r,BN B-atom spin density,0.967295,0.967295,0.0042999999999999,2,0.0,1.4346871291273846,1.4346871291273846
BN_00418_00025,BN_radical_complex_r,BN B-atom spin density,1.048804,1.048804,0.0058,1,0.0,0.8204108174471045,0.8204108174471045
BN_00418_00026,BN_radical_complex_r,BN B-atom spin density,1.063933,1.063933,0.004,1,0.0,3.3618121671978756,3.3618121671978756
BN_00418_00035,BN_radical_complex_r,BN B-atom spin density,1.048583,1.048583,0.0040999999999999,1,0.0,2.1165023937759466,2.1165023937759466
BN_00418_00046,BN_radical_complex_r,BN B-atom spin density,0.132221,0.605674,0.0301,2,1.0,11.461296685329009,11.461296685329009
BN_00418_00070,BN_radical_complex_r,BN B-atom spin density,0.613379,0.613379,0.0032999999999999,1,0.0,0.5749266250042737,0.5749266250042737
BN_00418_00073,BN_radical_complex_r,BN B-atom spin density,0.744214,0.744214,0.0036,1,0.0,1.9205656893276952,1.9205656893276952
BN_00418_00084,BN_radical_complex_r,BN B-atom spin density,0.866264,0.866264,0.0044999999999999,1,0.0,1.536582380497702,1.536582380497702
BN_00418_00085,BN_radical_complex_r,BN B-atom spin density,0.910289,0.910289,0.0044999999999999,1,0.0,1.491300258662374,1.491300258662374
BN_00418_00086,BN_radical_complex_r,BN B-atom spin density,0.746901,0.746901,0.0047,1,0.0,7.448121354547592,7.448121354547592
BN_00418_00090,BN_radical_complex_r,BN B-atom spin density,0.599517,0.599517,0.0031999999999999,1,0.0,2.164820266726627,2.164820266726627
BN_00418_00098,BN_radical_complex_r,BN B-atom spin density,0.870374,0.870374,0.0044999999999999,1,0.0,0.3352829273367046,0.3352829273367046
BN_00418_00103,BN_radical_complex_r,BN B-atom spin density,0.836069,0.836069,0.0043999999999999,1,0.0,4.8653579883986176,4.8653579883986176
BN_00418_00109,BN_radical_complex_r,BN B-atom spin density,0.609712,0.609712,0.0038,1,0.0,1.8648227900256398,1.8648227900256398
BN_00418_00120,BN_radical_complex_r,BN B-atom spin density,0.656962,0.656962,0.0041999999999999,6,0.16666666666666666,3.4398471597511944,2.186298773341619
BN_00418_00141,BN_radical_complex_r,BN B-atom spin density,0.453764,0.453764,0.0029,1,0.0,1.113678380179433,1.113678380179433
BN_00418_00144,BN_radical_complex_r,BN B-atom spin density,0.178685,0.441698,0.0037,1,0.0,0.44518470457834525,0.44518470457834525
BN_00418_00157,BN_radical_complex_r,BN B-atom spin density,0.375091,0.375091,0.0073999999999999,1,0.0,2.8534479206245003,2.8534479206245003
BN_00418_00159,BN_radical_complex_r,BN B-atom spin density,0.379189,0.379189,0.0067,2,0.0,2.2864685260809274,2.2864685260809274
BN_00418_00160,BN_radical_complex_r,BN B-atom spin density,0.074108,0.502676,0.0148,1,0.0,1.7294062096738578,1.7294062096738578
BN_00418_00161,BN_radical_complex_r,BN B-atom spin density,0.394485,0.394485,0.0072999999999999,1,0.0,0.35204354097961144,0.35204354097961144
BN_00418_00163,BN_radical_complex_r,BN B-atom spin density,0.087019,0.616422,0.0038,1,0.0,5.37539489144865,5.37539489144865
BN_00418_00173,BN_radical_complex_r,BN B-atom spin density,0.243511,0.463381,0.0027,1,0.0,3.4962483746677506,3.4962483746677506
BN_00418_00176,BN_radical_complex_r,BN B-atom spin density,0.269726,0.450213,0.0028,1,0.0,0.9951751778622651,0.9951751778622651
BN_00418_00178,BN_radical_complex_r,BN B-atom spin density,0.180798,0.42027,0.0084999999999999,1,0.0,2.1217526155541364,2.1217526155541364
BN_00418_00193,BN_radical_complex_r,BN B-atom spin density,0.10975,0.567753,0.0053999999999999,1,0.0,3.1658802359148055,3.1658802359148055
BN_00418_00194,BN_radical_complex_r,BN B-atom spin density,0.160492,0.516693,0.0031999999999999,1,0.0,0.7466278749057835,0.7466278749057835
BN_00418_00195,BN_radical_complex_r,BN B-atom spin density,0.045594,0.679826,0.0052999999999999,1,0.0,2.883968797071624,2.883968797071624
BN_00418_00205,BN_radical_complex_r,BN B-atom spin density,0.299322,0.299322,0.0092999999999999,1,0.0,3.197629222763222,3.197629222763222
BN_00418_00208,BN_radical_complex_r,BN B-atom spin density,0.208268,0.38634,0.0064999999999999,1,0.0,3.0096836344093063,3.0096836344093063
BN_00418_00236,BN_radical_complex_r,BN B-atom spin density,0.105986,0.441826,0.0283999999999999,1,0.0,4.040394779804451,4.040394779804451
BN_00418_00237,BN_radical_complex_r,BN B-atom spin density,0.157246,0.496552,0.0371,1,0.0,0.34422642921962954,0.34422642921962954
BN_00418_00240,BN_radical_complex_r,BN B-atom spin density,0.182482,0.429773,0.0375999999999999,1,0.0,5.20808420213973,5.20808420213973
BN_00418_00254,BN_radical_complex_r,BN B-atom spin density,0.053284,0.43067,0.0507999999999999,1,0.0,6.0208520494563516,6.0208520494563516
BN_00418_00256,BN_radical_complex_r,BN B-atom spin density,0.058661,0.421637,0.0889999999999999,1,0.0,4.752793657168599,4.752793657168599
BN_00418_00259,BN_radical_complex_r,BN B-atom spin density,0.127261,0.495176,0.0416999999999999,1,0.0,5.366295945778337,5.366295945778337
BN_00418_00266,BN_radical_complex_r,BN B-atom spin density,0.155654,0.453532,0.0411,3,0.0,0.7436166963378762,0.2212490066507975
BN_00418_00279,BN_radical_complex_r,BN B-atom spin density,0.127303,0.440002,0.0365999999999999,2,0.0,5.8949453073993325,5.8949453073993325
BN_00418_00280,BN_radical_complex_r,BN B-atom spin density,0.088041,0.443229,0.0271,1,0.0,2.9363615880315983,2.9363615880315983
BN_00418_00284,BN_radical_complex_r,BN B-atom spin density,0.113622,0.570572,0.036,1,0.0,1.7721285404761105,1.7721285404761105
BN_00418_00289,BN_radical_complex_r,BN B-atom spin density,0.147514,0.517405,0.0352,1,0.0,0.26718766311872244,0.26718766311872244
BN_00418_00291,BN_radical_complex_r,BN B-atom spin density,0.065416,0.386165,0.0249,1,0.0,6.627122541986189,6.627122541986189
BN_00418_00292,BN_radical_complex_r,BN B-atom spin density,0.05241,0.377763,0.0368,1,1.0,9.696677652980068,9.696677652980068
