identifier,B_Index,N_Index,Cl_Index,conf_idxs_ts,log_source,log_name_variant,log_found,log_path,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after
B_00391_Nu_00070_Cl_00495_0000,391,70,495,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00070_Cl_00495_0000.log,True,0,2,0.75,0.7679,0.7502,0.7502,0.017900000000000027,0.00019999999999997797
B_00391_Nu_00071_Cl_00526_0016,391,71,526,16,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00071_Cl_00526_0016.log,True,0,2,0.75,0.7652,0.7502,0.7502,0.015199999999999991,0.00019999999999997797
B_00391_Nu_00073_Cl_00553_0000,391,73,553,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00073_Cl_00553_0000.log,True,0,2,0.75,0.7678,0.7502,0.7502,0.017800000000000038,0.00019999999999997797
B_00391_Nu_00074_Cl_00525_0000,391,74,525,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00074_Cl_00525_0000.log,True,0,2,0.75,0.7577,0.75,0.75,0.00770000000000004,0.0
B_00391_Nu_00075_Cl_00585_0000,391,75,585,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00075_Cl_00585_0000.log,True,0,2,0.75,0.7656,0.7502,0.7502,0.015599999999999947,0.00019999999999997797
B_00391_Nu_00076_Cl_00484_0000,391,76,484,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00076_Cl_00484_0000.log,True,0,2,0.75,0.7669,0.7502,0.7502,0.016900000000000026,0.00019999999999997797
B_00391_Nu_00076_Cl_00526_0011,391,76,526,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00076_Cl_00526_0011.log,True,0,2,0.75,0.7629,0.7501,0.7501,0.012900000000000023,9.999999999998899e-05
B_00391_Nu_00079_Cl_00519_0000,391,79,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00079_Cl_00519_0000.log,True,0,2,0.75,0.7671,0.7502,0.7502,0.017100000000000004,0.00019999999999997797
B_00391_Nu_00080_Cl_00526_0000,391,80,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00080_Cl_00526_0000.log,True,0,2,0.75,0.7627,0.7501,0.7501,0.012700000000000045,9.999999999998899e-05
B_00391_Nu_00081_Cl_00476_0000,391,81,476,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00081_Cl_00476_0000.log,True,0,2,0.75,0.7714,0.7504,0.7504,0.021399999999999975,0.00039999999999995595
B_00391_Nu_00081_Cl_00563_0000,391,81,563,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00081_Cl_00563_0000.log,True,0,2,0.75,0.764,0.7501,0.7501,0.014000000000000012,9.999999999998899e-05
B_00391_Nu_00081_Cl_00610_0000,391,81,610,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00081_Cl_00610_0000.log,True,0,2,0.75,0.7673,0.7502,0.7502,0.017299999999999982,0.00019999999999997797
B_00391_Nu_00084_Cl_00519_0000,391,84,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00084_Cl_00519_0000.log,True,0,2,0.75,0.7675,0.7502,0.7502,0.01749999999999996,0.00019999999999997797
B_00391_Nu_00086_Cl_00484_0010,391,86,484,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00086_Cl_00484_0010.log,True,0,2,0.75,0.7674,0.7502,0.7502,0.01739999999999997,0.00019999999999997797
B_00391_Nu_00093_Cl_00519_0000,391,93,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00093_Cl_00519_0000.log,True,0,2,0.75,0.7673,0.7502,0.7502,0.017299999999999982,0.00019999999999997797
B_00391_Nu_00093_Cl_00561_0000,391,93,561,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00093_Cl_00561_0000.log,True,0,2,0.75,0.7668,0.7502,0.7502,0.016800000000000037,0.00019999999999997797
B_00391_Nu_00095_Cl_00554_0000,391,95,554,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00095_Cl_00554_0000.log,True,0,2,0.75,0.7672,0.7501,0.7501,0.017199999999999993,9.999999999998899e-05
B_00391_Nu_00102_Cl_00579_0000,391,102,579,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00102_Cl_00579_0000.log,True,0,2,0.75,0.7636,0.7501,0.7501,0.013599999999999945,9.999999999998899e-05
B_00391_Nu_00103_Cl_00519_0001,391,103,519,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00103_Cl_00519_0001.log,True,0,2,0.75,0.7673,0.7502,0.7502,0.017299999999999982,0.00019999999999997797
B_00391_Nu_00104_Cl_00519_0000,391,104,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00104_Cl_00519_0000.log,True,0,2,0.75,0.7663,0.7502,0.7502,0.01629999999999998,0.00019999999999997797
B_00391_Nu_00105_Cl_00519_0000,391,105,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00105_Cl_00519_0000.log,True,0,2,0.75,0.7665,0.7501,0.7501,0.01649999999999996,9.999999999998899e-05
B_00391_Nu_00106_Cl_00475_0001,391,106,475,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00106_Cl_00475_0001.log,True,0,2,0.75,0.7688,0.7502,0.7502,0.01880000000000004,0.00019999999999997797
B_00391_Nu_00107_Cl_00519_0000,391,107,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00107_Cl_00519_0000.log,True,0,2,0.75,0.7671,0.7502,0.7502,0.017100000000000004,0.00019999999999997797
B_00391_Nu_00113_Cl_00502_0000,391,113,502,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00113_Cl_00502_0000.log,True,0,2,0.75,0.762,0.7501,0.7501,0.01200000000000001,9.999999999998899e-05
B_00391_Nu_00120_Cl_00489_0000,391,120,489,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00120_Cl_00489_0000.log,True,0,2,0.75,0.7618,0.7501,0.7501,0.011800000000000033,9.999999999998899e-05
B_00391_Nu_00129_Cl_00519_0000,391,129,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00129_Cl_00519_0000.log,True,0,2,0.75,0.7679,0.7502,0.7502,0.017900000000000027,0.00019999999999997797
B_00391_Nu_00130_Cl_00499_0000,391,130,499,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00130_Cl_00499_0000.log,True,0,2,0.75,0.7673,0.7502,0.7502,0.017299999999999982,0.00019999999999997797
B_00391_Nu_00130_Cl_00519_0000,391,130,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00130_Cl_00519_0000.log,True,0,2,0.75,0.7671,0.7502,0.7502,0.017100000000000004,0.00019999999999997797
B_00391_Nu_00134_Cl_00519_0000,391,134,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00134_Cl_00519_0000.log,True,0,2,0.75,0.7679,0.7502,0.7502,0.017900000000000027,0.00019999999999997797
B_00391_Nu_00138_Cl_00515_0000,391,138,515,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00138_Cl_00515_0000.log,True,0,2,0.75,0.7664,0.7502,0.7502,0.01639999999999997,0.00019999999999997797
B_00391_Nu_00141_Cl_00469_0000,391,141,469,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00141_Cl_00469_0000.log,True,0,2,0.75,0.7653,0.7501,0.7501,0.01529999999999998,9.999999999998899e-05
B_00391_Nu_00141_Cl_00526_0010,391,141,526,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00141_Cl_00526_0010.log,True,0,2,0.75,0.7674,0.7502,0.7502,0.01739999999999997,0.00019999999999997797
B_00391_Nu_00142_Cl_00493_0000,391,142,493,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00142_Cl_00493_0000.log,True,0,2,0.75,0.7677,0.7502,0.7502,0.01770000000000005,0.00019999999999997797
B_00391_Nu_00142_Cl_00497_0000,391,142,497,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00142_Cl_00497_0000.log,True,0,2,0.75,0.7671,0.7501,0.7501,0.017100000000000004,9.999999999998899e-05
B_00391_Nu_00146_Cl_00533_0000,391,146,533,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00146_Cl_00533_0000.log,True,0,2,0.75,0.7623,0.7501,0.7501,0.012299999999999978,9.999999999998899e-05
B_00391_Nu_00154_Cl_00544_0000,391,154,544,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00154_Cl_00544_0000.log,True,0,2,0.75,0.7576,0.75,0.75,0.007600000000000051,0.0
B_00391_Nu_00160_Cl_00447_0003,391,160,447,3,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00160_Cl_00447_0003.log,True,0,2,0.75,0.7637,0.7501,0.7501,0.013700000000000045,9.999999999998899e-05
B_00391_Nu_00160_Cl_00448_0000,391,160,448,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00160_Cl_00448_0000.log,True,0,2,0.75,0.764,0.7501,0.7501,0.014000000000000012,9.999999999998899e-05
B_00391_Nu_00162_Cl_00576_0000,391,162,576,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00162_Cl_00576_0000.log,True,0,2,0.75,0.7586,0.7501,0.7501,0.008600000000000052,9.999999999998899e-05
B_00391_Nu_00163_Cl_00526_0000,391,163,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00163_Cl_00526_0000.log,True,0,2,0.75,0.7648,0.7501,0.7501,0.014800000000000035,9.999999999998899e-05
B_00391_Nu_00166_Cl_00591_0000,391,166,591,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00166_Cl_00591_0000.log,True,0,2,0.75,0.758,0.75,0.75,0.008000000000000007,0.0
B_00391_Nu_00167_Cl_00563_0001,391,167,563,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00167_Cl_00563_0001.log,True,0,2,0.75,0.7647,0.7501,0.7501,0.014700000000000046,9.999999999998899e-05
B_00391_Nu_00171_Cl_00525_0000,391,171,525,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00171_Cl_00525_0000.log,True,0,2,0.75,0.765,0.7501,0.7501,0.015000000000000013,9.999999999998899e-05
B_00391_Nu_00183_Cl_00459_0000,391,183,459,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00183_Cl_00459_0000.log,True,0,2,0.75,0.7646,0.7501,0.7501,0.014599999999999946,9.999999999998899e-05
B_00391_Nu_00183_Cl_00572_0000,391,183,572,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00183_Cl_00572_0000.log,True,0,2,0.75,0.7662,0.7501,0.7501,0.016199999999999992,9.999999999998899e-05
B_00391_Nu_00193_Cl_00598_0001,391,193,598,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00193_Cl_00598_0001.log,True,0,2,0.75,0.7599,0.7501,0.7501,0.00990000000000002,9.999999999998899e-05
B_00391_Nu_00195_Cl_00447_0001,391,195,447,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00195_Cl_00447_0001.log,True,0,2,0.75,0.7647,0.7501,0.7501,0.014700000000000046,9.999999999998899e-05
B_00391_Nu_00195_Cl_00543_0000,391,195,543,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00195_Cl_00543_0000.log,True,0,2,0.75,0.7674,0.7502,0.7502,0.01739999999999997,0.00019999999999997797
B_00391_Nu_00195_Cl_00612_0001,391,195,612,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00195_Cl_00612_0001.log,True,0,2,0.75,0.7649,0.7501,0.7501,0.014900000000000024,9.999999999998899e-05
B_00391_Nu_00196_Cl_00541_0000,391,196,541,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00196_Cl_00541_0000.log,True,0,2,0.75,0.7608,0.7501,0.7501,0.010800000000000032,9.999999999998899e-05
B_00391_Nu_00202_Cl_00519_0000,391,202,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00202_Cl_00519_0000.log,True,0,2,0.75,0.7694,0.7502,0.7502,0.019399999999999973,0.00019999999999997797
B_00391_Nu_00208_Cl_00548_0000,391,208,548,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00208_Cl_00548_0000.log,True,0,2,0.75,0.7629,0.7501,0.7501,0.012900000000000023,9.999999999998899e-05
B_00391_Nu_00209_Cl_00446_0000,391,209,446,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00209_Cl_00446_0000.log,True,0,2,0.75,0.7607,0.7501,0.7501,0.010700000000000043,9.999999999998899e-05
B_00391_Nu_00217_Cl_00519_0000,391,217,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00217_Cl_00519_0000.log,True,0,2,0.75,0.7671,0.7501,0.7501,0.017100000000000004,9.999999999998899e-05
B_00391_Nu_00220_Cl_00519_0000,391,220,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00220_Cl_00519_0000.log,True,0,2,0.75,0.7683,0.7501,0.7501,0.018299999999999983,9.999999999998899e-05
B_00391_Nu_00222_Cl_00615_0000,391,222,615,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00222_Cl_00615_0000.log,True,0,2,0.75,0.7642,0.7501,0.7501,0.01419999999999999,9.999999999998899e-05
B_00391_Nu_00230_Cl_00573_0000,391,230,573,0,TS_needIRC_base_then_conf_v1,base_without_conf,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00230_Cl_00573.log,True,0,2,0.75,0.7707,0.7503,0.7503,0.02070000000000005,0.00029999999999996696
B_00391_Nu_00231_Cl_00491_0000,391,231,491,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00231_Cl_00491_0000.log,True,0,2,0.75,0.7647,0.7502,0.7502,0.014700000000000046,0.00019999999999997797
B_00391_Nu_00231_Cl_00498_0000,391,231,498,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00231_Cl_00498_0000.log,True,0,2,0.75,0.7695,0.7502,0.7502,0.019499999999999962,0.00019999999999997797
B_00391_Nu_00237_Cl_00601_0000,391,237,601,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00237_Cl_00601_0000.log,True,0,2,0.75,0.7674,0.7502,0.7502,0.01739999999999997,0.00019999999999997797
B_00391_Nu_00243_Cl_00473_0001,391,243,473,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00243_Cl_00473_0001.log,True,0,2,0.75,0.7692,0.7503,0.7503,0.019199999999999995,0.00029999999999996696
B_00391_Nu_00243_Cl_00621_0000,391,243,621,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00243_Cl_00621_0000.log,True,0,2,0.75,0.7684,0.7503,0.7503,0.018399999999999972,0.00029999999999996696
B_00391_Nu_00251_Cl_00519_0000,391,251,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00251_Cl_00519_0000.log,True,0,2,0.75,0.7724,0.7503,0.7503,0.022399999999999975,0.00029999999999996696
B_00391_Nu_00254_Cl_00607_0000,391,254,607,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00254_Cl_00607_0000.log,True,0,2,0.75,0.7703,0.7503,0.7503,0.020299999999999985,0.00029999999999996696
B_00391_Nu_00255_Cl_00443_0000,391,255,443,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00255_Cl_00443_0000.log,True,0,2,0.75,0.7645,0.7502,0.7502,0.014499999999999957,0.00019999999999997797
B_00391_Nu_00255_Cl_00463_0000,391,255,463,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00255_Cl_00463_0000.log,True,0,2,0.75,0.7612,0.7501,0.7501,0.011199999999999988,9.999999999998899e-05
B_00391_Nu_00255_Cl_00526_0000,391,255,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00255_Cl_00526_0000.log,True,0,2,0.75,0.7665,0.7502,0.7502,0.01649999999999996,0.00019999999999997797
B_00391_Nu_00255_Cl_00602_0000,391,255,602,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00255_Cl_00602_0000.log,True,0,2,0.75,0.7631,0.7502,0.7502,0.0131,0.00019999999999997797
B_00391_Nu_00255_Cl_00603_0000,391,255,603,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00255_Cl_00603_0000.log,True,0,2,0.75,0.7675,0.7502,0.7502,0.01749999999999996,0.00019999999999997797
B_00391_Nu_00257_Cl_00519_0000,391,257,519,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00257_Cl_00519_0000.log,True,0,2,0.75,0.77,0.7503,0.7503,0.020000000000000018,0.00029999999999996696
B_00391_Nu_00262_Cl_00499_0000,391,262,499,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00262_Cl_00499_0000.log,True,0,2,0.75,0.7582,0.7501,0.7501,0.008199999999999985,9.999999999998899e-05
B_00391_Nu_00265_Cl_00574_0001,391,265,574,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00265_Cl_00574_0001.log,True,0,2,0.75,0.7631,0.7502,0.7502,0.0131,0.00019999999999997797
B_00391_Nu_00269_Cl_00608_0000,391,269,608,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00269_Cl_00608_0000.log,True,0,2,0.75,0.7646,0.7502,0.7502,0.014599999999999946,0.00019999999999997797
B_00391_Nu_00282_Cl_00444_0001,391,282,444,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00444_0001.log,True,0,2,0.75,0.7652,0.7502,0.7502,0.015199999999999991,0.00019999999999997797
B_00391_Nu_00282_Cl_00447_0000,391,282,447,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00447_0000.log,True,0,2,0.75,0.7653,0.7502,0.7502,0.01529999999999998,0.00019999999999997797
B_00391_Nu_00282_Cl_00448_0000,391,282,448,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00448_0000.log,True,0,2,0.75,0.7644,0.7502,0.7502,0.014399999999999968,0.00019999999999997797
B_00391_Nu_00282_Cl_00459_0000,391,282,459,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00459_0000.log,True,0,2,0.75,0.7668,0.7502,0.7502,0.016800000000000037,0.00019999999999997797
B_00391_Nu_00282_Cl_00461_0002,391,282,461,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00461_0002.log,True,0,2,0.75,0.7623,0.7501,0.7501,0.012299999999999978,9.999999999998899e-05
B_00391_Nu_00282_Cl_00464_0000,391,282,464,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00464_0000.log,True,0,2,0.75,0.7654,0.7502,0.7502,0.01539999999999997,0.00019999999999997797
B_00391_Nu_00282_Cl_00472_0001,391,282,472,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00472_0001.log,True,0,2,0.75,0.7583,0.7501,0.7501,0.008299999999999974,9.999999999998899e-05
B_00391_Nu_00282_Cl_00488_0000,391,282,488,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00488_0000.log,True,0,2,0.75,0.7622,0.7501,0.7501,0.012199999999999989,9.999999999998899e-05
B_00391_Nu_00282_Cl_00502_0000,391,282,502,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00502_0000.log,True,0,2,0.75,0.7627,0.7501,0.7501,0.012700000000000045,9.999999999998899e-05
B_00391_Nu_00282_Cl_00516_0001,391,282,516,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00516_0001.log,True,0,2,0.75,0.7666,0.7502,0.7502,0.016599999999999948,0.00019999999999997797
B_00391_Nu_00282_Cl_00533_0000,391,282,533,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00533_0000.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00391_Nu_00282_Cl_00535_0000,391,282,535,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00535_0000.log,True,0,2,0.75,0.7703,0.7503,0.7503,0.020299999999999985,0.00029999999999996696
B_00391_Nu_00282_Cl_00541_0000,391,282,541,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00541_0000.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00391_Nu_00282_Cl_00543_0000,391,282,543,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00543_0000.log,True,0,2,0.75,0.7655,0.7502,0.7502,0.015499999999999958,0.00019999999999997797
B_00391_Nu_00282_Cl_00546_0000,391,282,546,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00546_0000.log,True,0,2,0.75,0.7687,0.7503,0.7503,0.01870000000000005,0.00029999999999996696
B_00391_Nu_00282_Cl_00547_0000,391,282,547,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00547_0000.log,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
B_00391_Nu_00282_Cl_00556_0000,391,282,556,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00556_0000.log,True,0,2,0.75,0.7664,0.7502,0.7502,0.01639999999999997,0.00019999999999997797
B_00391_Nu_00282_Cl_00563_0000,391,282,563,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00563_0000.log,True,0,2,0.75,0.7635,0.7502,0.7502,0.013499999999999956,0.00019999999999997797
B_00391_Nu_00282_Cl_00568_0000,391,282,568,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00391_Nu_00282_Cl_00568_0000.log,True,0,2,0.75,0.7704,0.7503,0.7503,0.020399999999999974,0.00029999999999996696
