key,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key
B_00390_LB_00296_Cl_00547,25.890558310724934,-4.461603647778979,B_00390_LB_00296_r,Cl_00547_r,B_00390_LB_00296_p,Cl_00547_p
B_00390_LB_00296_Cl_00607,21.204848260347163,-7.682172356194235,B_00390_LB_00296_r,Cl_00607_r,B_00390_LB_00296_p,Cl_00607_p
B_00390_LB_00300_Cl_00451,21.85698375518386,-7.602015403650464,B_00390_LB_00300_r,Cl_00451_r,B_00390_LB_00300_p,Cl_00451_p
B_00390_LB_00300_Cl_00459,25.488633273762183,-4.370038850305042,B_00390_LB_00300_r,Cl_00459_r,B_00390_LB_00300_p,Cl_00459_p
B_00390_LB_00300_Cl_00463,22.177895867946983,-10.573392482381092,B_00390_LB_00300_r,Cl_00463_r,B_00390_LB_00300_p,Cl_00463_p
B_00390_LB_00300_Cl_00526,11.04166741993736,-8.806776850763388,B_00390_LB_00300_r,Cl_00526_r,B_00390_LB_00300_p,Cl_00526_p
B_00390_LB_00300_Cl_00591,22.464121231257675,-8.937703088230997,B_00390_LB_00300_r,Cl_00591_r,B_00390_LB_00300_p,Cl_00591_p
B_00390_LB_00300_Cl_00597,18.454279871034267,-11.728393913970816,B_00390_LB_00300_r,Cl_00597_r,B_00390_LB_00300_p,Cl_00597_p
B_00390_LB_00300_Cl_00602,21.745746703508253,-9.847499680905377,B_00390_LB_00300_r,Cl_00602_r,B_00390_LB_00300_p,Cl_00602_p
B_00390_LB_00306_Cl_00445,23.375387236112836,-5.840483406515852,B_00390_LB_00306_r,Cl_00445_r,B_00390_LB_00306_p,Cl_00445_p
B_00390_LB_00306_Cl_00454,22.716707233387808,-6.645475822391279,B_00390_LB_00306_r,Cl_00454_r,B_00390_LB_00306_p,Cl_00454_p
B_00390_LB_00307_Cl_00472,9.557141446647368,-20.611397746191532,B_00390_LB_00307_r,Cl_00472_r,B_00390_LB_00307_p,Cl_00472_p
B_00390_LB_00309_Cl_00602,19.09902376867368,-14.997284003330165,B_00390_LB_00309_r,Cl_00602_r,B_00390_LB_00309_p,Cl_00602_p
B_00390_LB_00312_Cl_00602,15.486120999533963,-21.8634896891972,B_00390_LB_00312_r,Cl_00602_r,B_00390_LB_00312_p,Cl_00602_p
B_00390_LB_00314_Cl_00596,21.78402516270694,-8.318445943802354,B_00390_LB_00314_r,Cl_00596_r,B_00390_LB_00314_p,Cl_00596_p
B_00390_LB_00315_Cl_00499,22.22655476594555,-12.125169690754076,B_00390_LB_00315_r,Cl_00499_r,B_00390_LB_00315_p,Cl_00499_p
B_00390_LB_00316_Cl_00472,9.84410197362044,-28.139394138849816,B_00390_LB_00316_r,Cl_00472_r,B_00390_LB_00316_p,Cl_00472_p
B_00390_LB_00320_Cl_00502,14.38489334687121,-20.57052246530376,B_00390_LB_00320_r,Cl_00502_r,B_00390_LB_00320_p,Cl_00502_p
B_00390_LB_00320_Cl_00602,11.975861172134953,-27.912665699235028,B_00390_LB_00320_r,Cl_00602_r,B_00390_LB_00320_p,Cl_00602_p
B_00390_LB_00324_Cl_00484,25.46850461483104,-4.455330634743409,B_00390_LB_00324_r,Cl_00484_r,B_00390_LB_00324_p,Cl_00484_p
B_00390_LB_00325_Cl_00472,11.827743010276464,-28.27882400742,B_00390_LB_00325_r,Cl_00472_r,B_00390_LB_00325_p,Cl_00472_p
B_00390_LB_00325_Cl_00594,19.374660093791533,-12.114589182633352,B_00390_LB_00325_r,Cl_00594_r,B_00390_LB_00325_p,Cl_00594_p
B_00390_LB_00325_Cl_00602,14.780937030875126,-25.967977789700644,B_00390_LB_00325_r,Cl_00602_r,B_00390_LB_00325_p,Cl_00602_p
B_00390_LB_00326_Cl_00499,18.334014791710768,-23.35225815602582,B_00390_LB_00326_r,Cl_00499_r,B_00390_LB_00326_p,Cl_00499_p
B_00390_LB_00326_Cl_00563,14.438901682378217,-24.348547521206942,B_00390_LB_00326_r,Cl_00563_r,B_00390_LB_00326_p,Cl_00563_p
B_00390_LB_00330_Cl_00617,16.372738520847893,-7.580705662387851,B_00390_LB_00330_r,Cl_00617_r,B_00390_LB_00330_p,Cl_00617_p
B_00390_LB_00331_Cl_00550,26.331999793152708,-3.8734649283094904,B_00390_LB_00331_r,Cl_00550_r,B_00390_LB_00331_p,Cl_00550_p
B_00390_LB_00338_Cl_00462,12.389808332364677,-32.92959595950116,B_00390_LB_00338_r,Cl_00462_r,B_00390_LB_00338_p,Cl_00462_p
B_00390_LB_00369_Cl_00544,13.68445601485036,-21.821455540691318,B_00390_LB_00369_r,Cl_00544_r,B_00390_LB_00369_p,Cl_00544_p
B_00390_LB_00369_Cl_00610,15.52198096712927,-13.814343706157485,B_00390_LB_00369_r,Cl_00610_r,B_00390_LB_00369_p,Cl_00610_p
B_00390_LB_00375_Cl_00597,10.956813936243682,-28.300674425559343,B_00390_LB_00375_r,Cl_00597_r,B_00390_LB_00375_p,Cl_00597_p
B_00390_LB_00379_Cl_00463,18.58033802295573,-16.553570569799895,B_00390_LB_00379_r,Cl_00463_r,B_00390_LB_00379_p,Cl_00463_p
B_00390_LB_00381_Cl_00447,13.384164336476259,-32.572428103343654,B_00390_LB_00381_r,Cl_00447_r,B_00390_LB_00381_p,Cl_00447_p
B_00390_LB_00381_Cl_00529,24.514741078660705,-5.820045552838,B_00390_LB_00381_r,Cl_00529_r,B_00390_LB_00381_p,Cl_00529_p
B_00390_LB_00384_Cl_00602,19.431435172706514,-12.40790140690359,B_00390_LB_00384_r,Cl_00602_r,B_00390_LB_00384_p,Cl_00602_p
B_00390_LB_00385_Cl_00472,15.196539879743103,-16.782364416885173,B_00390_LB_00385_r,Cl_00472_r,B_00390_LB_00385_p,Cl_00472_p
B_00390_LB_00385_Cl_00502,20.438469448042216,-7.129374964949192,B_00390_LB_00385_r,Cl_00502_r,B_00390_LB_00385_p,Cl_00502_p
B_00390_LB_00385_Cl_00595,20.020811543788426,-9.154581644764143,B_00390_LB_00385_r,Cl_00595_r,B_00390_LB_00385_p,Cl_00595_p
B_00390_LB_00385_Cl_00604,16.95425443040486,-11.41550073259608,B_00390_LB_00385_r,Cl_00604_r,B_00390_LB_00385_p,Cl_00604_p
B_00390_LB_00385_Cl_00610,14.286590526082852,-11.341716485996098,B_00390_LB_00385_r,Cl_00610_r,B_00390_LB_00385_p,Cl_00610_p
B_00391_LB_00004_Cl_00519,8.539540272212243,-28.60960723177994,B_00391_LB_00004_r,Cl_00519_r,B_00391_LB_00004_p,Cl_00519_p
B_00391_LB_00004_Cl_00538,7.022215671979274,-29.51888620823554,B_00391_LB_00004_r,Cl_00538_r,B_00391_LB_00004_p,Cl_00538_p
B_00391_LB_00004_Cl_00572,10.021410334033929,-27.953762666402753,B_00391_LB_00004_r,Cl_00572_r,B_00391_LB_00004_p,Cl_00572_p
B_00391_LB_00011_Cl_00519,11.407961304975807,-27.67150581152764,B_00391_LB_00011_r,Cl_00519_r,B_00391_LB_00011_p,Cl_00519_p
B_00391_LB_00011_Cl_00551,13.183944811388837,-29.938388793553738,B_00391_LB_00011_r,Cl_00551_r,B_00391_LB_00011_p,Cl_00551_p
B_00391_LB_00013_Cl_00519,10.297070621399193,-29.89003505333842,B_00391_LB_00013_r,Cl_00519_r,B_00391_LB_00013_p,Cl_00519_p
B_00391_LB_00013_Cl_00534,12.487732306518742,-31.891276983724058,B_00391_LB_00013_r,Cl_00534_r,B_00391_LB_00013_p,Cl_00534_p
B_00391_LB_00015_Cl_00484,14.679259747230507,-21.955305148515283,B_00391_LB_00015_r,Cl_00484_r,B_00391_LB_00015_p,Cl_00484_p
B_00391_LB_00016_Cl_00603,13.034925965158353,-26.93970380826603,B_00391_LB_00016_r,Cl_00603_r,B_00391_LB_00016_p,Cl_00603_p
B_00391_LB_00017_Cl_00618,13.63759039040967,-13.29809793131667,B_00391_LB_00017_r,Cl_00618_r,B_00391_LB_00017_p,Cl_00618_p
B_00391_LB_00022_Cl_00551,10.497962080177954,-32.598035799237,B_00391_LB_00022_r,Cl_00551_r,B_00391_LB_00022_p,Cl_00551_p
B_00391_LB_00025_Cl_00519,8.629396752493353,-29.44044771023717,B_00391_LB_00025_r,Cl_00519_r,B_00391_LB_00025_p,Cl_00519_p
B_00391_LB_00026_Cl_00484,14.05028363638777,-24.745919135334105,B_00391_LB_00026_r,Cl_00484_r,B_00391_LB_00026_p,Cl_00484_p
B_00391_LB_00027_Cl_00484,13.898833183416432,-24.86554495762723,B_00391_LB_00027_r,Cl_00484_r,B_00391_LB_00027_p,Cl_00484_p
B_00391_LB_00032_Cl_00535,11.085068047757991,-28.02698816181848,B_00391_LB_00032_r,Cl_00535_r,B_00391_LB_00032_p,Cl_00535_p
B_00391_LB_00032_Cl_00584,13.00686969783226,-20.581892386761773,B_00391_LB_00032_r,Cl_00584_r,B_00391_LB_00032_p,Cl_00584_p
B_00391_LB_00033_Cl_00477,16.82569004356341,-13.425154995988365,B_00391_LB_00033_r,Cl_00477_r,B_00391_LB_00033_p,Cl_00477_p
B_00391_LB_00033_Cl_00519,7.512631629475414,-32.12548987861439,B_00391_LB_00033_r,Cl_00519_r,B_00391_LB_00033_p,Cl_00519_p
B_00391_LB_00035_Cl_00484,9.583526235820019,-28.46493205143626,B_00391_LB_00035_r,Cl_00484_r,B_00391_LB_00035_p,Cl_00484_p
B_00391_LB_00036_Cl_00618,6.792749396676773,-20.828283946045964,B_00391_LB_00036_r,Cl_00618_r,B_00391_LB_00036_p,Cl_00618_p
B_00391_LB_00038_Cl_00487,17.048751366724108,-16.392504973669634,B_00391_LB_00038_r,Cl_00487_r,B_00391_LB_00038_p,Cl_00487_p
B_00391_LB_00038_Cl_00509,9.515575078321735,-23.38373255579715,B_00391_LB_00038_r,Cl_00509_r,B_00391_LB_00038_p,Cl_00509_p
B_00391_LB_00043_Cl_00566,11.945631441435305,-37.072442313793914,B_00391_LB_00043_r,Cl_00566_r,B_00391_LB_00043_p,Cl_00566_p
B_00391_LB_00044_Cl_00470,10.435828910550327,-31.27917683996251,B_00391_LB_00044_r,Cl_00470_r,B_00391_LB_00044_p,Cl_00470_p
B_00391_LB_00044_Cl_00519,3.1793536993744476,-32.31071461243966,B_00391_LB_00044_r,Cl_00519_r,B_00391_LB_00044_p,Cl_00519_p
B_00391_LB_00044_Cl_00535,8.979738063562467,-33.15216150705174,B_00391_LB_00044_r,Cl_00535_r,B_00391_LB_00044_p,Cl_00535_p
B_00391_LB_00044_Cl_00575,9.222636765485833,-30.730535679948918,B_00391_LB_00044_r,Cl_00575_r,B_00391_LB_00044_p,Cl_00575_p
B_00391_LB_00045_Cl_00519,6.708822107885135,-30.294714443667036,B_00391_LB_00045_r,Cl_00519_r,B_00391_LB_00045_p,Cl_00519_p
B_00391_LB_00046_Cl_00507,33.45916793327887,-8.122807789325561,B_00391_LB_00046_r,Cl_00507_r,B_00391_LB_00046_p,Cl_00507_p
B_00391_LB_00047_Cl_00478,15.421614090327196,-13.660560407587422,B_00391_LB_00047_r,Cl_00478_r,B_00391_LB_00047_p,Cl_00478_p
B_00391_LB_00047_Cl_00519,9.693990917181074,-33.20420613206761,B_00391_LB_00047_r,Cl_00519_r,B_00391_LB_00047_p,Cl_00519_p
B_00391_LB_00047_Cl_00562,11.660178739361925,-27.860923855966753,B_00391_LB_00047_r,Cl_00562_r,B_00391_LB_00047_p,Cl_00562_p
B_00391_LB_00049_Cl_00519,7.066488101135128,-32.38580165922944,B_00391_LB_00049_r,Cl_00519_r,B_00391_LB_00049_p,Cl_00519_p
B_00391_LB_00050_Cl_00465,7.954356382136337,-32.07497527787355,B_00391_LB_00050_r,Cl_00465_r,B_00391_LB_00050_p,Cl_00465_p
B_00391_LB_00050_Cl_00466,11.309876320841651,-29.284589872803288,B_00391_LB_00050_r,Cl_00466_r,B_00391_LB_00050_p,Cl_00466_p
B_00391_LB_00050_Cl_00467,10.751427956214776,-31.273914735710843,B_00391_LB_00050_r,Cl_00467_r,B_00391_LB_00050_p,Cl_00467_p
B_00391_LB_00050_Cl_00470,11.750430742828701,-29.10685340606934,B_00391_LB_00050_r,Cl_00470_r,B_00391_LB_00050_p,Cl_00470_p
B_00391_LB_00050_Cl_00481,18.08148133659408,-11.781538989629045,B_00391_LB_00050_r,Cl_00481_r,B_00391_LB_00050_p,Cl_00481_p
B_00391_LB_00050_Cl_00490,15.643526987271594,-13.300831150906312,B_00391_LB_00050_r,Cl_00490_r,B_00391_LB_00050_p,Cl_00490_p
B_00391_LB_00050_Cl_00516,10.372123687369365,-33.71088528671196,B_00391_LB_00050_r,Cl_00516_r,B_00391_LB_00050_p,Cl_00516_p
B_00391_LB_00050_Cl_00519,9.182511191830079,-30.138391178403815,B_00391_LB_00050_r,Cl_00519_r,B_00391_LB_00050_p,Cl_00519_p
B_00391_LB_00050_Cl_00520,14.980936658236889,-23.107149653563372,B_00391_LB_00050_r,Cl_00520_r,B_00391_LB_00050_p,Cl_00520_p
B_00391_LB_00050_Cl_00535,5.247212315796138,-30.979838073015888,B_00391_LB_00050_r,Cl_00535_r,B_00391_LB_00050_p,Cl_00535_p
B_00391_LB_00050_Cl_00538,1.5606761228889374,-31.047670154859414,B_00391_LB_00050_r,Cl_00538_r,B_00391_LB_00050_p,Cl_00538_p
B_00391_LB_00050_Cl_00540,10.164094376105549,-29.72347482748529,B_00391_LB_00050_r,Cl_00540_r,B_00391_LB_00050_p,Cl_00540_p
B_00391_LB_00050_Cl_00571,8.891647404588836,-32.170959117979514,B_00391_LB_00050_r,Cl_00571_r,B_00391_LB_00050_p,Cl_00571_p
B_00391_LB_00050_Cl_00572,11.458815671322958,-29.48254661288395,B_00391_LB_00050_r,Cl_00572_r,B_00391_LB_00050_p,Cl_00572_p
B_00391_LB_00050_Cl_00596,11.108627715926351,-12.457854387753477,B_00391_LB_00050_r,Cl_00596_r,B_00391_LB_00050_p,Cl_00596_p
B_00391_LB_00050_Cl_00615,3.563972244310186,-32.66344620159723,B_00391_LB_00050_r,Cl_00615_r,B_00391_LB_00050_p,Cl_00615_p
B_00391_LB_00052_Cl_00558,14.331258930645893,-24.49416884135499,B_00391_LB_00052_r,Cl_00558_r,B_00391_LB_00052_p,Cl_00558_p
B_00391_LB_00053_Cl_00484,11.121881479305731,-28.299435130497297,B_00391_LB_00053_r,Cl_00484_r,B_00391_LB_00053_p,Cl_00484_p
B_00391_LB_00053_Cl_00519,3.998668230960516,-35.7048415229179,B_00391_LB_00053_r,Cl_00519_r,B_00391_LB_00053_p,Cl_00519_p
B_00391_LB_00057_Cl_00484,14.555759392613762,-23.872118414343102,B_00391_LB_00057_r,Cl_00484_r,B_00391_LB_00057_p,Cl_00484_p
B_00391_LB_00057_Cl_00503,10.67769536759455,-29.307563150484643,B_00391_LB_00057_r,Cl_00503_r,B_00391_LB_00057_p,Cl_00503_p
B_00391_LB_00057_Cl_00519,8.228862693209612,-31.277524806763704,B_00391_LB_00057_r,Cl_00519_r,B_00391_LB_00057_p,Cl_00519_p
B_00391_LB_00058_Cl_00535,11.600217774035821,-29.447821213080513,B_00391_LB_00058_r,Cl_00535_r,B_00391_LB_00058_p,Cl_00535_p
B_00391_LB_00059_Cl_00457,9.06615079906673,-28.360105756945764,B_00391_LB_00059_r,Cl_00457_r,B_00391_LB_00059_p,Cl_00457_p
B_00391_LB_00059_Cl_00460,8.137497532952752,-31.253829498891715,B_00391_LB_00059_r,Cl_00460_r,B_00391_LB_00059_p,Cl_00460_p
B_00391_LB_00059_Cl_00464,6.458138402009772,-26.887352549736608,B_00391_LB_00059_r,Cl_00464_r,B_00391_LB_00059_p,Cl_00464_p
B_00391_LB_00059_Cl_00466,17.87471405096208,-23.023367159410757,B_00391_LB_00059_r,Cl_00466_r,B_00391_LB_00059_p,Cl_00466_p
B_00391_LB_00059_Cl_00469,12.43480010591912,-17.90879408778154,B_00391_LB_00059_r,Cl_00469_r,B_00391_LB_00059_p,Cl_00469_p
B_00391_LB_00059_Cl_00470,18.40355689119706,-22.845630692676806,B_00391_LB_00059_r,Cl_00470_r,B_00391_LB_00059_p,Cl_00470_p
B_00391_LB_00059_Cl_00472,9.90568299532554,-38.7713994987255,B_00391_LB_00059_r,Cl_00472_r,B_00391_LB_00059_p,Cl_00472_p
B_00391_LB_00059_Cl_00481,25.253629955009586,-5.520316276379193,B_00391_LB_00059_r,Cl_00481_r,B_00391_LB_00059_p,Cl_00481_p
B_00391_LB_00059_Cl_00487,25.237112253240074,-8.03242302984316,B_00391_LB_00059_r,Cl_00487_r,B_00391_LB_00059_p,Cl_00487_p
B_00391_LB_00059_Cl_00490,17.205117686843252,-7.039608437656459,B_00391_LB_00059_r,Cl_00490_r,B_00391_LB_00059_p,Cl_00490_p
B_00391_LB_00059_Cl_00494,8.108201568637488,-20.512030967945982,B_00391_LB_00059_r,Cl_00494_r,B_00391_LB_00059_p,Cl_00494_p
B_00391_LB_00059_Cl_00503,17.13439553837913,-21.9072068088749,B_00391_LB_00059_r,Cl_00503_r,B_00391_LB_00059_p,Cl_00503_p
B_00391_LB_00059_Cl_00505,14.421099192661012,-21.001211285676845,B_00391_LB_00059_r,Cl_00505_r,B_00391_LB_00059_p,Cl_00505_p
B_00391_LB_00059_Cl_00509,10.980231146001184,-15.023650611970675,B_00391_LB_00059_r,Cl_00509_r,B_00391_LB_00059_p,Cl_00509_p
B_00391_LB_00059_Cl_00511,13.292117321334372,-42.412825936558455,B_00391_LB_00059_r,Cl_00511_r,B_00391_LB_00059_p,Cl_00511_p
B_00391_LB_00059_Cl_00512,14.649361233160072,-23.752766750579518,B_00391_LB_00059_r,Cl_00512_r,B_00391_LB_00059_p,Cl_00512_p
B_00391_LB_00059_Cl_00516,18.920101079378387,-27.449662573462106,B_00391_LB_00059_r,Cl_00516_r,B_00391_LB_00059_p,Cl_00516_p
B_00391_LB_00059_Cl_00517,16.69271302173857,-16.520873068620357,B_00391_LB_00059_r,Cl_00517_r,B_00391_LB_00059_p,Cl_00517_p
B_00391_LB_00059_Cl_00518,19.138259026022173,-19.768796631805525,B_00391_LB_00059_r,Cl_00518_r,B_00391_LB_00059_p,Cl_00518_p
B_00391_LB_00059_Cl_00519,9.47089443509915,-23.87716846515396,B_00391_LB_00059_r,Cl_00519_r,B_00391_LB_00059_p,Cl_00519_p
B_00391_LB_00059_Cl_00520,16.305619669459322,-16.8459269404562,B_00391_LB_00059_r,Cl_00520_r,B_00391_LB_00059_p,Cl_00520_p
B_00391_LB_00059_Cl_00523,7.994567068105438,-31.462396872722465,B_00391_LB_00059_r,Cl_00523_r,B_00391_LB_00059_p,Cl_00523_p
B_00391_LB_00059_Cl_00527,15.717600675048674,-34.1854716411766,B_00391_LB_00059_r,Cl_00527_r,B_00391_LB_00059_p,Cl_00527_p
B_00391_LB_00059_Cl_00528,15.242936825124993,-31.09244058863018,B_00391_LB_00059_r,Cl_00528_r,B_00391_LB_00059_p,Cl_00528_p
B_00391_LB_00059_Cl_00533,16.431795896783463,-35.04234638362389,B_00391_LB_00059_r,Cl_00533_r,B_00391_LB_00059_p,Cl_00533_p
B_00391_LB_00059_Cl_00534,17.672555793007007,-25.878410395539603,B_00391_LB_00059_r,Cl_00534_r,B_00391_LB_00059_p,Cl_00534_p
B_00391_LB_00059_Cl_00535,10.924578838809207,-24.718615359766034,B_00391_LB_00059_r,Cl_00535_r,B_00391_LB_00059_p,Cl_00535_p
B_00391_LB_00059_Cl_00538,15.973443616800644,-24.786447441466883,B_00391_LB_00059_r,Cl_00538_r,B_00391_LB_00059_p,Cl_00538_p
B_00391_LB_00059_Cl_00540,10.755190234943823,-23.462252114378117,B_00391_LB_00059_r,Cl_00540_r,B_00391_LB_00059_p,Cl_00540_p
B_00391_LB_00059_Cl_00541,15.227201083919468,-39.32061758952808,B_00391_LB_00059_r,Cl_00541_r,B_00391_LB_00059_p,Cl_00541_p
B_00391_LB_00059_Cl_00546,12.156098356957436,-30.697098658898977,B_00391_LB_00059_r,Cl_00546_r,B_00391_LB_00059_p,Cl_00546_p
B_00391_LB_00059_Cl_00551,10.045416900220966,-26.14405144718006,B_00391_LB_00059_r,Cl_00551_r,B_00391_LB_00059_p,Cl_00551_p
B_00391_LB_00059_Cl_00554,20.301764160268057,-15.90859454947248,B_00391_LB_00059_r,Cl_00554_r,B_00391_LB_00059_p,Cl_00554_p
B_00391_LB_00059_Cl_00559,16.392217549262117,-21.96468155002977,B_00391_LB_00059_r,Cl_00559_r,B_00391_LB_00059_p,Cl_00559_p
B_00391_LB_00059_Cl_00563,10.005543707050888,-32.468295349159376,B_00391_LB_00059_r,Cl_00563_r,B_00391_LB_00059_p,Cl_00563_p
B_00391_LB_00059_Cl_00568,15.131092575636014,-22.6663519891899,B_00391_LB_00059_r,Cl_00568_r,B_00391_LB_00059_p,Cl_00568_p
B_00391_LB_00059_Cl_00569,7.502748255106279,-26.78638242840331,B_00391_LB_00059_r,Cl_00569_r,B_00391_LB_00059_p,Cl_00569_p
B_00391_LB_00059_Cl_00572,14.804377416361302,-23.221323899776777,B_00391_LB_00059_r,Cl_00572_r,B_00391_LB_00059_p,Cl_00572_p
B_00391_LB_00059_Cl_00575,10.580479093794828,-22.296989532663215,B_00391_LB_00059_r,Cl_00575_r,B_00391_LB_00059_p,Cl_00575_p
B_00391_LB_00059_Cl_00579,20.3937562048487,-23.736904622768993,B_00391_LB_00059_r,Cl_00579_r,B_00391_LB_00059_p,Cl_00579_p
B_00391_LB_00059_Cl_00581,15.15307651604928,-27.651687302651354,B_00391_LB_00059_r,Cl_00581_r,B_00391_LB_00059_p,Cl_00581_p
B_00391_LB_00059_Cl_00584,17.863918622191985,-17.27351958470933,B_00391_LB_00059_r,Cl_00584_r,B_00391_LB_00059_p,Cl_00584_p
B_00391_LB_00059_Cl_00588,18.279203348523048,-22.335147596924518,B_00391_LB_00059_r,Cl_00588_r,B_00391_LB_00059_p,Cl_00588_p
B_00391_LB_00059_Cl_00589,15.636415927431296,-33.16533123263434,B_00391_LB_00059_r,Cl_00589_r,B_00391_LB_00059_p,Cl_00589_p
B_00391_LB_00059_Cl_00593,10.741439106936795,-25.538146500466365,B_00391_LB_00059_r,Cl_00593_r,B_00391_LB_00059_p,Cl_00593_p
B_00391_LB_00059_Cl_00595,4.93517847116467,-31.14361672688983,B_00391_LB_00059_r,Cl_00595_r,B_00391_LB_00059_p,Cl_00595_p
B_00391_LB_00059_Cl_00599,8.929557441790244,-40.50139723348802,B_00391_LB_00059_r,Cl_00599_r,B_00391_LB_00059_p,Cl_00599_p
B_00391_LB_00059_Cl_00604,14.487842220643492,-33.40453581443641,B_00391_LB_00059_r,Cl_00604_r,B_00391_LB_00059_p,Cl_00604_p
B_00391_LB_00059_Cl_00608,20.091235058829465,-18.861312402426577,B_00391_LB_00059_r,Cl_00608_r,B_00391_LB_00059_p,Cl_00608_p
B_00391_LB_00059_Cl_00609,15.903711509226769,-25.745524883118488,B_00391_LB_00059_r,Cl_00609_r,B_00391_LB_00059_p,Cl_00609_p
B_00391_LB_00060_Cl_00588,11.8583720596408,-27.570098893216404,B_00391_LB_00060_r,Cl_00588_r,B_00391_LB_00060_p,Cl_00588_p
B_00391_LB_00063_Cl_00481,19.325900363805864,-10.620640334880244,B_00391_LB_00063_r,Cl_00481_r,B_00391_LB_00063_p,Cl_00481_p
B_00391_LB_00063_Cl_00519,10.632651019204227,-28.977492523655016,B_00391_LB_00063_r,Cl_00519_r,B_00391_LB_00063_p,Cl_00519_p
B_00391_LB_00063_Cl_00551,12.569822601369749,-31.244375505681113,B_00391_LB_00063_r,Cl_00551_r,B_00391_LB_00063_p,Cl_00551_p
B_00391_LB_00066_Cl_00519,7.407934486854239,-30.66366031014834,B_00391_LB_00066_r,Cl_00519_r,B_00391_LB_00066_p,Cl_00519_p
B_00391_LB_00067_Cl_00520,14.096258443574756,-26.395518722255325,B_00391_LB_00067_r,Cl_00520_r,B_00391_LB_00067_p,Cl_00520_p
B_00391_LB_00069_Cl_00519,10.35452515383801,-24.617022407551854,B_00391_LB_00069_r,Cl_00519_r,B_00391_LB_00069_p,Cl_00519_p
B_00391_LB_00069_Cl_00520,16.9862379987914,-17.585780882782753,B_00391_LB_00069_r,Cl_00520_r,B_00391_LB_00069_p,Cl_00520_p
B_00391_LB_00070_Cl_00495,20.434527043824563,-10.234959632669968,B_00391_LB_00070_r,Cl_00495_r,B_00391_LB_00070_p,Cl_00495_p
B_00391_LB_00071_Cl_00526,11.44667721997334,-30.42970732891668,B_00391_LB_00071_r,Cl_00526_r,B_00391_LB_00071_p,Cl_00526_p
B_00391_LB_00073_Cl_00553,17.1880073852621,-14.3396301985285,B_00391_LB_00073_r,Cl_00553_r,B_00391_LB_00073_p,Cl_00553_p
B_00391_LB_00074_Cl_00525,16.631652859063642,-9.56246613431957,B_00391_LB_00074_r,Cl_00525_r,B_00391_LB_00074_p,Cl_00525_p
B_00391_LB_00075_Cl_00585,12.83170661959422,-34.52106004798954,B_00391_LB_00075_r,Cl_00585_r,B_00391_LB_00075_p,Cl_00585_p
B_00391_LB_00076_Cl_00484,17.040070358917813,-14.272377227254447,B_00391_LB_00076_r,Cl_00484_r,B_00391_LB_00076_p,Cl_00484_p
B_00391_LB_00076_Cl_00526,11.132264995765905,-33.22044560517123,B_00391_LB_00076_r,Cl_00526_r,B_00391_LB_00076_p,Cl_00526_p
B_00391_LB_00079_Cl_00519,11.949515693632351,-21.461950556206816,B_00391_LB_00079_r,Cl_00519_r,B_00391_LB_00079_p,Cl_00519_p
B_00391_LB_00080_Cl_00526,11.03014154041075,-31.898639963196427,B_00391_LB_00080_r,Cl_00526_r,B_00391_LB_00080_p,Cl_00526_p
B_00391_LB_00081_Cl_00476,22.02650821926348,-16.09701706151544,B_00391_LB_00081_r,Cl_00476_r,B_00391_LB_00081_p,Cl_00476_p
B_00391_LB_00081_Cl_00563,11.511932098366234,-29.055403480887957,B_00391_LB_00081_r,Cl_00563_r,B_00391_LB_00081_p,Cl_00563_p
B_00391_LB_00081_Cl_00610,12.290512075778723,-29.91785969963635,B_00391_LB_00081_r,Cl_00610_r,B_00391_LB_00081_p,Cl_00610_p
B_00391_LB_00084_Cl_00519,14.486875773246428,-23.690129993088387,B_00391_LB_00084_r,Cl_00519_r,B_00391_LB_00084_p,Cl_00519_p
B_00391_LB_00086_Cl_00484,17.680159257306148,-14.707700201742274,B_00391_LB_00086_r,Cl_00484_r,B_00391_LB_00086_p,Cl_00484_p
B_00391_LB_00093_Cl_00519,17.60620449130438,-24.146262906538148,B_00391_LB_00093_r,Cl_00519_r,B_00391_LB_00093_p,Cl_00519_p
B_00391_LB_00093_Cl_00561,12.932308030290347,-33.4241395416328,B_00391_LB_00093_r,Cl_00561_r,B_00391_LB_00093_p,Cl_00561_p
B_00391_LB_00095_Cl_00554,23.631520284782752,-10.1153170266021,B_00391_LB_00095_r,Cl_00554_r,B_00391_LB_00095_p,Cl_00554_p
B_00391_LB_00102_Cl_00579,14.009002272346159,-21.480739779511907,B_00391_LB_00102_r,Cl_00579_r,B_00391_LB_00102_p,Cl_00579_p
B_00391_LB_00103_Cl_00519,15.116693196248589,-23.109445291653845,B_00391_LB_00103_r,Cl_00519_r,B_00391_LB_00103_p,Cl_00519_p
B_00391_LB_00104_Cl_00519,18.135962575532393,-23.93337380958752,B_00391_LB_00104_r,Cl_00519_r,B_00391_LB_00104_p,Cl_00519_p
B_00391_LB_00105_Cl_00519,11.6271349328779,-23.711370632562822,B_00391_LB_00105_r,Cl_00519_r,B_00391_LB_00105_p,Cl_00519_p
B_00391_LB_00106_Cl_00475,22.228475105903172,-5.449523554534291,B_00391_LB_00106_r,Cl_00475_r,B_00391_LB_00106_p,Cl_00475_p
