reaction_key,B_Index,N_Index,N_Atomid,Cl_Index,opt_path,spe_path,ts_opt_min,ts_spe_min,ts_opt_spe_min,LB_B_opt_min,LB_B_spe_min,LB_B_min,C_Cl_opt_min,C_Cl_spe_min,C_Cl_min,LB_B_Cl_opt_min,LB_B_Cl_spe_min,LB_B_Cl_min,C_radical_opt_min,C_radical_spe_min,C_radical_min,components_min,complete_min,component_fraction
TS:423:296:510,423,296,2,510,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00510_0004.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00510_0004.log,89.59,50.605,140.195,12.026666666666667,1.903333333333333,13.93,7.976666666666667,2.145,10.121666666666666,5.678333333333333,0.99,6.668333333333333,14.191666666666666,2.45,16.641666666666666,47.361666666666665,187.55666666666667,0.2525192386301029
TS:423:296:511,423,296,2,511,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00511_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00511_0000.log,37.265,20.611666666666668,57.876666666666665,12.026666666666667,1.903333333333333,13.93,2.045,0.36,2.405,5.678333333333333,0.99,6.668333333333333,4.196666666666667,0.3916666666666666,4.588333333333334,27.59166666666667,85.46833333333333,0.32282911799691894
TS:423:296:523,423,296,2,523,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00523_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00523_0000.log,24.508333333333333,17.71,42.218333333333334,12.026666666666667,1.903333333333333,13.93,1.538333333333333,0.22,1.758333333333333,5.678333333333333,0.99,6.668333333333333,1.3483333333333334,0.2683333333333333,1.6166666666666667,23.973333333333333,66.19166666666666,0.3621805363212892
TS:423:296:549,423,296,2,549,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00549_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00549_0001.log,24.00333333333333,17.241666666666667,41.245,12.026666666666667,1.903333333333333,13.93,2.9033333333333333,0.38,3.283333333333333,5.678333333333333,0.99,6.668333333333333,3.7316666666666665,0.4433333333333333,4.175,28.056666666666665,69.30166666666666,0.40484836824511194
TS:423:296:552,423,296,2,552,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00552_0013.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00552_0013.log,40.55666666666667,14.186666666666667,54.74333333333334,12.026666666666667,1.903333333333333,13.93,1.1816666666666666,0.2883333333333333,1.47,5.678333333333333,0.99,6.668333333333333,2.04,0.2983333333333333,2.3383333333333334,24.40666666666667,79.15,0.30835965466413984
TS:423:296:576,423,296,2,576,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00576_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00576_0000.log,73.16666666666667,18.9,92.06666666666666,12.026666666666667,1.903333333333333,13.93,3.3083333333333336,0.41,3.7183333333333337,5.678333333333333,0.99,6.668333333333333,4.833333333333333,0.41,5.243333333333333,29.56,121.62666666666667,0.24303880727910546
TS:423:296:585,423,296,2,585,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00585_0002.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00585_0002.log,22.295,12.823333333333334,35.11833333333334,12.026666666666667,1.903333333333333,13.93,1.6033333333333335,0.535,2.1383333333333336,5.678333333333333,0.99,6.668333333333333,5.2716666666666665,0.2183333333333333,5.49,28.226666666666667,63.345000000000006,0.4456021259241718
TS:423:296:586,423,296,2,586,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00586_0002.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00586_0002.log,36.18,16.55,52.730000000000004,12.026666666666667,1.903333333333333,13.93,2.2316666666666665,0.51,2.7416666666666663,5.678333333333333,0.99,6.668333333333333,4.191666666666666,0.5416666666666666,4.733333333333333,28.073333333333334,80.80333333333334,0.3474279113897941
TS:423:296:592,423,296,2,592,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00592_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00592_0000.log,27.98833333333333,12.181666666666668,40.17,12.026666666666667,1.903333333333333,13.93,1.0016666666666667,0.1916666666666666,1.1933333333333334,5.678333333333333,0.99,6.668333333333333,2.4733333333333336,0.215,2.6883333333333335,24.479999999999997,64.65,0.3786542923433874
TS:423:296:616,423,296,2,616,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00296_Cl_00616_0003.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00296_Cl_00616_0003.log,38.69,29.306666666666665,67.99666666666667,12.026666666666667,1.903333333333333,13.93,5.861666666666666,0.87,6.7316666666666665,5.678333333333333,0.99,6.668333333333333,7.43,1.6216666666666666,9.051666666666666,36.38166666666666,104.37833333333333,0.3485557347469941
TS:423:304:515,423,304,3,515,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00304_Cl_00515_0010.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00304_Cl_00515_0010.log,7.24,8.02,15.26,3.3483333333333336,1.2166666666666668,4.565,0.6383333333333334,0.1333333333333333,0.7716666666666667,7.621666666666666,0.5716666666666667,8.193333333333333,1.41,0.1133333333333333,1.5233333333333332,15.053333333333335,30.313333333333333,0.49659115900593803
TS:423:306:472,423,306,4,472,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00306_Cl_00472_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00306_Cl_00472_0000.log,79.76166666666667,9.375,89.13666666666667,7.778333333333333,1.278333333333333,9.056666666666667,1.1666666666666663,0.3,1.4666666666666663,6.891666666666667,0.5966666666666666,7.488333333333333,2.765,0.3233333333333333,3.0883333333333334,21.1,110.23666666666668,0.19140636811708142
TS:423:306:544,423,306,4,544,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00306_Cl_00544.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00306_Cl_00544.log,36.04833333333333,2.8516666666666666,38.9,7.778333333333333,1.278333333333333,9.056666666666667,1.2033333333333334,0.2716666666666666,1.475,6.891666666666667,0.5966666666666666,7.488333333333333,1.5083333333333333,0.385,1.8933333333333333,19.913333333333334,58.81333333333333,0.3385853547948311
TS:423:306:549,423,306,4,549,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00306_Cl_00549_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00306_Cl_00549_0000.log,63.88666666666666,10.663333333333334,74.55,7.778333333333333,1.278333333333333,9.056666666666667,2.9033333333333333,0.38,3.283333333333333,6.891666666666667,0.5966666666666666,7.488333333333333,3.7316666666666665,0.4433333333333333,4.175,24.003333333333334,98.55333333333333,0.24355678820266524
TS:423:307:526,423,307,5,526,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00307_Cl_00526_0012.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00307_Cl_00526_0012.log,12.501666666666669,9.358333333333333,21.86,8.308333333333334,1.545,9.853333333333333,1.3566666666666665,0.2516666666666666,1.608333333333333,3.598333333333333,0.7133333333333333,4.3116666666666665,3.4016666666666664,0.2483333333333333,3.6499999999999995,19.423333333333332,41.28333333333333,0.4704884941461445
TS:423:307:603,423,307,5,603,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00307_Cl_00603_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00307_Cl_00603_0000.log,17.598333333333333,3.1166666666666667,20.715,8.308333333333334,1.545,9.853333333333333,0.7,0.1133333333333333,0.8133333333333332,3.598333333333333,0.7133333333333333,4.3116666666666665,1.1316666666666666,0.1133333333333333,1.2449999999999999,16.223333333333333,36.93833333333333,0.4392004692505527
TS:423:307:604,423,307,5,604,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00307_Cl_00604_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00307_Cl_00604_0001.log,16.208333333333336,4.855,21.063333333333336,8.308333333333334,1.545,9.853333333333333,1.2266666666666666,0.1983333333333333,1.4249999999999998,3.598333333333333,0.7133333333333333,4.3116666666666665,1.2183333333333333,0.245,1.4633333333333334,17.053333333333335,38.116666666666674,0.44739833843463045
TS:423:308:515,423,308,4,515,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00308_Cl_00515_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00308_Cl_00515_0000.log,13.195,11.278333333333332,24.473333333333333,10.036666666666669,2.131666666666667,12.168333333333337,0.6383333333333334,0.1333333333333333,0.7716666666666667,3.643333333333333,0.7733333333333333,4.416666666666666,1.41,0.1133333333333333,1.5233333333333332,18.880000000000003,43.35333333333334,0.4354913117022913
TS:423:309:443,423,309,3,443,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00443_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00443_0000.log,15.28,2.89,18.169999999999998,4.671666666666667,0.875,5.546666666666667,1.38,0.2383333333333333,1.6183333333333332,3.39,0.415,3.805,4.915,0.2433333333333333,5.158333333333333,16.128333333333334,34.29833333333333,0.4702366490111279
TS:423:309:445,423,309,3,445,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00445_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00445_0000.log,10.273333333333332,3.115,13.388333333333332,4.671666666666667,0.875,5.546666666666667,1.5633333333333337,0.3033333333333333,1.866666666666667,3.39,0.415,3.805,2.256666666666667,0.3533333333333333,2.6100000000000003,13.828333333333333,27.216666666666665,0.5080832823025108
TS:423:309:446,423,309,3,446,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00446_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00446_0001.log,14.451666666666666,5.238333333333333,19.689999999999998,4.671666666666667,0.875,5.546666666666667,2.905,0.35,3.255,3.39,0.415,3.805,2.013333333333333,0.7066666666666667,2.7199999999999998,15.326666666666664,35.016666666666666,0.437696335078534
TS:423:309:448,423,309,3,448,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00448_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00448_0001.log,19.826666666666668,5.886666666666667,25.713333333333335,4.671666666666667,0.875,5.546666666666667,3.06,0.565,3.625,3.39,0.415,3.805,4.818333333333333,0.75,5.568333333333333,18.545,44.25833333333334,0.41901713424967046
TS:423:309:461,423,309,3,461,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00461_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00461_0000.log,10.01,3.053333333333333,13.063333333333333,4.671666666666667,0.875,5.546666666666667,0.9316666666666666,0.2066666666666666,1.1383333333333332,3.39,0.415,3.805,1.856666666666667,0.3466666666666667,2.2033333333333336,12.693333333333333,25.756666666666668,0.49281739355506665
TS:423:309:463,423,309,3,463,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00463_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00463_0001.log,11.13,3.28,14.41,4.671666666666667,0.875,5.546666666666667,0.96,0.3333333333333333,1.2933333333333332,3.39,0.415,3.805,3.1466666666666665,0.4166666666666667,3.563333333333333,14.208333333333332,28.618333333333332,0.4964766175528507
TS:423:309:472,423,309,3,472,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00472_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00472_0000.log,9.963333333333331,2.7783333333333333,12.741666666666664,4.671666666666667,0.875,5.546666666666667,1.1666666666666663,0.3,1.4666666666666663,3.39,0.415,3.805,2.765,0.3233333333333333,3.0883333333333334,13.906666666666666,26.64833333333333,0.521858777909813
TS:423:309:513,423,309,3,513,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00513_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00513_0000.log,12.108333333333334,4.115,16.223333333333336,4.671666666666667,0.875,5.546666666666667,1.78,0.3183333333333333,2.098333333333333,3.39,0.415,3.805,1.9316666666666664,0.3483333333333333,2.28,13.729999999999999,29.953333333333333,0.4583797017582906
TS:423:309:523,423,309,3,523,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00523_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00523_0001.log,8.983333333333333,3.1733333333333333,12.156666666666666,4.671666666666667,0.875,5.546666666666667,1.538333333333333,0.22,1.758333333333333,3.39,0.415,3.805,1.3483333333333334,0.2683333333333333,1.6166666666666667,12.726666666666667,24.883333333333333,0.5114534494306765
TS:423:309:524,423,309,3,524,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00524_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00524_0000.log,15.551666666666666,3.985,19.536666666666665,4.671666666666667,0.875,5.546666666666667,1.8616666666666664,0.285,2.1466666666666665,3.39,0.415,3.805,6.79,0.3366666666666666,7.126666666666667,18.625,38.16166666666666,0.4880552037384811
TS:423:309:532,423,309,3,532,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00532_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00532_0001.log,9.146666666666668,2.3383333333333334,11.485000000000001,4.671666666666667,0.875,5.546666666666667,1.915,0.1866666666666666,2.1016666666666666,3.39,0.415,3.805,2.118333333333333,0.21,2.328333333333333,13.781666666666666,25.266666666666666,0.5454485488126649
TS:423:309:544,423,309,3,544,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00544_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00544_0000.log,11.041666666666668,4.148333333333333,15.190000000000001,4.671666666666667,0.875,5.546666666666667,1.2033333333333334,0.2716666666666666,1.475,3.39,0.415,3.805,1.5083333333333333,0.385,1.8933333333333333,12.719999999999999,27.91,0.45575062701540664
TS:423:309:549,423,309,3,549,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00549_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00549_0000.log,14.240000000000002,2.9233333333333333,17.163333333333334,4.671666666666667,0.875,5.546666666666667,2.9033333333333333,0.38,3.283333333333333,3.39,0.415,3.805,3.7316666666666665,0.4433333333333333,4.175,16.81,33.97333333333333,0.49479984301412877
TS:423:309:574,423,309,3,574,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00574_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00574_0001.log,11.92,4.13,16.05,4.671666666666667,0.875,5.546666666666667,2.1066666666666665,0.315,2.4216666666666664,3.39,0.415,3.805,6.681666666666667,0.335,7.016666666666667,18.79,34.84,0.5393226176808266
TS:423:309:591,423,309,3,591,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00591_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00591_0000.log,6.654999999999999,1.6983333333333333,8.353333333333332,4.671666666666667,0.875,5.546666666666667,0.635,0.1,0.735,3.39,0.415,3.805,0.78,0.0916666666666666,0.8716666666666666,10.958333333333334,19.311666666666667,0.5674462759989644
TS:423:309:597,423,309,3,597,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00597_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00597_0000.log,11.76,1.935,13.695,4.671666666666667,0.875,5.546666666666667,1.4066666666666667,0.1516666666666666,1.5583333333333333,3.39,0.415,3.805,1.3416666666666668,0.5366666666666667,1.8783333333333334,12.788333333333334,26.483333333333334,0.4828823159219635
TS:423:309:602,423,309,3,602,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00602_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00602_0000.log,5.220000000000001,1.6583333333333332,6.878333333333334,4.671666666666667,0.875,5.546666666666667,0.26,0.0866666666666666,0.3466666666666666,3.39,0.415,3.805,0.7400000000000001,0.0833333333333333,0.8233333333333334,10.521666666666668,17.400000000000002,0.6046934865900383
TS:423:309:613,423,309,3,613,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00613_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00613_0001.log,18.285,4.091666666666667,22.376666666666665,4.671666666666667,0.875,5.546666666666667,2.418333333333333,0.605,3.023333333333333,3.39,0.415,3.805,2.53,0.87,3.4,15.775,38.151666666666664,0.41348128085273694
TS:423:309:621,423,309,3,621,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00309_Cl_00621_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00309_Cl_00621_0000.log,18.84166666666667,5.763333333333334,24.605000000000004,4.671666666666667,0.875,5.546666666666667,2.625,0.5833333333333334,3.2083333333333335,3.39,0.415,3.805,8.78,0.7833333333333333,9.563333333333333,22.123333333333335,46.72833333333334,0.473445803759318
TS:423:311:494,423,311,6,494,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00311_Cl_00494_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00311_Cl_00494_0000.log,14.413333333333334,3.705,18.118333333333332,7.1033333333333335,1.336666666666667,8.440000000000001,2.9916666666666667,0.2133333333333333,3.205,2.65,0.6433333333333333,3.293333333333333,2.28,0.2616666666666666,2.5416666666666665,17.48,35.59833333333333,0.4910342244487102
TS:423:313:547,423,313,4,547,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00313_Cl_00547_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00313_Cl_00547_0000.log,23.37166666666667,5.466666666666667,28.83833333333334,9.033333333333331,1.4,10.433333333333332,3.013333333333333,0.3083333333333333,3.3216666666666663,3.62,0.7466666666666666,4.366666666666667,5.108333333333333,0.3466666666666667,5.455,23.576666666666668,52.415000000000006,0.44980762504372157
TS:423:317:526,423,317,2,526,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00317_Cl_00526_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00317_Cl_00526_0000.log,18.27,7.151666666666666,25.421666666666667,10.318333333333332,0.605,10.923333333333332,1.3566666666666665,0.2516666666666666,1.608333333333333,2.575,0.4433333333333333,3.0183333333333335,3.4016666666666664,0.2483333333333333,3.6499999999999995,19.199999999999996,44.62166666666666,0.4302842415866731
TS:423:322:567,423,322,2,567,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00322_Cl_00567_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00322_Cl_00567_0000.log,33.763333333333335,5.305,39.068333333333335,12.766666666666666,1.52,14.286666666666665,1.75,0.2916666666666667,2.0416666666666665,5.335,0.9316666666666666,6.266666666666667,3.8133333333333335,0.3883333333333333,4.201666666666667,26.796666666666667,65.86500000000001,0.4068422783977327
TS:423:328:537,423,328,3,537,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00328_Cl_00537_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00328_Cl_00537_0001.log,13.318333333333332,9.368333333333334,22.686666666666667,4.7283333333333335,0.5566666666666666,5.285,2.566666666666667,0.3833333333333333,2.95,2.4266666666666667,0.4416666666666666,2.868333333333333,2.6066666666666665,0.4466666666666666,3.0533333333333332,14.156666666666665,36.843333333333334,0.3842395729666153
TS:423:328:583,423,328,3,583,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00328_Cl_00583_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00328_Cl_00583_0000.log,24.16,4.076666666666666,28.236666666666665,4.7283333333333335,0.5566666666666666,5.285,2.255,0.425,2.6799999999999997,2.4266666666666667,0.4416666666666666,2.868333333333333,5.536666666666667,0.385,5.921666666666667,16.755,44.99166666666666,0.3724022967216151
TS:423:329:602,423,329,2,602,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00329_Cl_00602_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00329_Cl_00602_0000.log,10.748333333333331,2.505,13.25333333333333,10.733333333333334,0.8983333333333333,11.631666666666668,0.26,0.0866666666666666,0.3466666666666666,3.741666666666666,0.6,4.341666666666666,0.7400000000000001,0.0833333333333333,0.8233333333333334,17.143333333333334,30.396666666666665,0.5639872793069416
TS:423:332:446,423,332,2,446,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00446_0003.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00446_0003.log,12.583333333333332,10.21,22.793333333333333,29.87333333333333,0.5416666666666666,30.415,2.905,0.35,3.255,2.8183333333333334,0.3733333333333333,3.1916666666666664,2.013333333333333,0.7066666666666667,2.7199999999999998,39.58166666666666,62.375,0.6345758183032731
TS:423:332:454,423,332,2,454,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00454_0010.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00454_0010.log,5.778333333333333,5.47,11.248333333333333,29.87333333333333,0.5416666666666666,30.415,0.6699999999999999,0.175,0.845,2.8183333333333334,0.3733333333333333,3.1916666666666664,0.9966666666666668,0.2016666666666666,1.1983333333333335,35.65,46.89833333333333,0.7601549450939976
TS:423:332:543,423,332,2,543,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00543_0013.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00543_0013.log,6.535,7.938333333333333,14.473333333333333,29.87333333333333,0.5416666666666666,30.415,1.1,0.3783333333333333,1.4783333333333335,2.8183333333333334,0.3733333333333333,3.1916666666666664,7.92,0.4983333333333333,8.418333333333333,43.50333333333333,57.97666666666666,0.7503593399643536
TS:423:332:549,423,332,2,549,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00549_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00549_0001.log,11.885,7.001666666666667,18.886666666666667,29.87333333333333,0.5416666666666666,30.415,2.9033333333333333,0.38,3.283333333333333,2.8183333333333334,0.3733333333333333,3.1916666666666664,3.7316666666666665,0.4433333333333333,4.175,41.065,59.95166666666667,0.6849684468043701
TS:423:332:574,423,332,2,574,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00574_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00574_0000.log,15.595,10.083333333333334,25.678333333333335,29.87333333333333,0.5416666666666666,30.415,2.1066666666666665,0.315,2.4216666666666664,2.8183333333333334,0.3733333333333333,3.1916666666666664,6.681666666666667,0.335,7.016666666666667,43.045,68.72333333333333,0.6263520395789883
TS:423:332:590,423,332,2,590,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00590_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00590_0000.log,20.151666666666664,12.801666666666666,32.95333333333333,29.87333333333333,0.5416666666666666,30.415,2.9800000000000004,0.4133333333333333,3.3933333333333335,2.8183333333333334,0.3733333333333333,3.1916666666666664,4.325,0.5166666666666667,4.841666666666667,41.84166666666667,74.795,0.5594179646589568
TS:423:332:602,423,332,2,602,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00332_Cl_00602_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00332_Cl_00602_0000.log,5.751666666666667,1.6083333333333334,7.36,29.87333333333333,0.5416666666666666,30.415,0.26,0.0866666666666666,0.3466666666666666,2.8183333333333334,0.3733333333333333,3.1916666666666664,0.7400000000000001,0.0833333333333333,0.8233333333333334,34.776666666666664,42.13666666666666,0.8253302745035994
TS:423:353:447,423,353,7,447,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00353_Cl_00447_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00353_Cl_00447_0001.log,33.35333333333334,17.73,51.08333333333334,3.36,1.2716666666666667,4.631666666666667,1.5016666666666667,0.4333333333333333,1.935,5.608333333333333,0.7216666666666666,6.33,1.3250000000000002,0.5333333333333333,1.8583333333333334,14.754999999999999,65.83833333333334,0.2241095612991418
TS:423:365:502,423,365,13,502,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00365_Cl_00502_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00365_Cl_00502_0000.log,33.805,6.8,40.605,20.155,2.986666666666667,23.14166666666667,1.4083333333333332,0.2966666666666667,1.7049999999999998,5.95,1.2183333333333333,7.168333333333333,1.3166666666666669,0.3066666666666666,1.6233333333333335,33.638333333333335,74.24333333333334,0.45308220715664704
TS:423:366:591,423,366,15,591,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00366_Cl_00591.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00366_Cl_00591.log,99.71166666666666,3.998333333333333,103.71,13.638333333333334,3.12,16.758333333333333,0.635,0.1,0.735,13.893333333333333,1.4466666666666668,15.34,0.78,0.0916666666666666,0.8716666666666666,33.705,137.415,0.2452788996834407
TS:423:368:488,423,368,3,488,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00368_Cl_00488_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00368_Cl_00488_0000.log,115.93166666666669,12.328333333333331,128.26000000000002,21.615,3.398333333333333,25.013333333333332,2.24,0.4083333333333333,2.6483333333333334,7.926666666666666,1.4216666666666666,9.348333333333333,4.57,0.4666666666666667,5.036666666666667,42.04666666666667,170.30666666666667,0.24688796680497924
TS:423:368:540,423,368,3,540,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00423_Nu_00368_Cl_00540_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00423_Nu_00368_Cl_00540_0000.log,117.40166666666669,8.0,125.40166666666669,21.615,3.398333333333333,25.013333333333332,3.1916666666666664,0.2733333333333333,3.465,7.926666666666666,1.4216666666666666,9.348333333333333,9.57,0.3033333333333333,9.873333333333333,47.7,173.1016666666667,0.2755606050394277
